,Name,Matlabel,Fish,Date,Time
0,180720_111604,1,2,2018:07:20,11:16:33
1,180720_111610,1,2,2018:07:20,11:16:38
2,180720_112503,1,4,2018:07:20,11:25:31
3,180720_112653,1,6,2018:07:20,11:25:36
4,180720_112658,1,3,2018:07:20,11:27:22
5,180720_112705,1,5,2018:07:20,11:27:34
6,180720_112711,1,0,2018:07:20,11:27:40
7,180720_112717,1,0,2018:07:20,11:27:45
8,180720_112724,1,1,2018:07:20,11:27:53
9,180720_112730,1,1,2018:07:20,11:27:59
10,180720_112738,1,1,2018:07:20,11:28:07
11,180720_112745,1,1,2018:07:20,11:28:14
12,180720_112751,1,1,2018:07:20,11:28:20
13,180720_112757,0,0,2018:07:20,11:28:25
14,180720_112802,0,0,2018:07:20,11:28:31
15,180720_113704,1,6,2018:07:20,11:37:32
16,180720_113710,1,2,2018:07:20,11:37:39
17,180720_113716,1,2,2018:07:20,11:37:44
18,180720_113721,1,2,2018:07:20,11:37:50
19,180720_113728,1,1,2018:07:20,11:37:57
20,180720_113734,1,1,2018:07:20,11:38:02
21,180720_113739,1,2,2018:07:20,11:38:08
22,180720_113745,1,1,2018:07:20,11:38:13
23,180720_113752,1,2,2018:07:20,11:38:21
24,180720_113758,1,4,2018:07:20,11:38:27
25,180720_113804,1,2,2018:07:20,11:38:33
26,180720_113810,1,1,2018:07:20,11:38:38
27,180720_113849,1,2,2018:07:20,11:39:18
28,180720_113855,1,1,2018:07:20,11:39:23
29,180720_113902,1,1,2018:07:20,11:39:30
30,180720_113908,1,4,2018:07:20,11:39:36
31,180720_115054,1,3,2018:07:20,11:49:32
32,180720_115059,1,1,2018:07:20,11:51:28
33,180720_115105,1,3,2018:07:20,11:51:33
34,180720_115116,1,1,2018:07:20,11:51:45
35,180720_115125,1,1,2018:07:20,11:51:53
36,180720_115132,0,0,2018:07:20,11:52:00
37,180720_115139,0,0,2018:07:20,11:52:07
38,180720_115146,1,1,2018:07:20,11:52:15
39,180720_115154,1,5,2018:07:20,11:52:23
40,180720_115202,1,3,2018:07:20,11:52:31
41,180720_120103,1,4,2018:07:20,12:01:31
42,180720_120109,1,5,2018:07:20,12:01:38
43,180720_120121,1,2,2018:07:20,12:01:49
44,180720_120127,1,1,2018:07:20,12:01:55
45,180720_120133,0,0,2018:07:20,12:02:02
46,180720_120139,0,0,2018:07:20,12:02:08
47,180720_120145,0,0,2018:07:20,12:02:13
48,180720_120152,1,2,2018:07:20,12:02:21
49,180720_120158,1,3,2018:07:20,12:02:26
50,180720_120203,0,0,2018:07:20,12:02:32
51,180720_120209,0,0,2018:07:20,12:02:38
52,180720_120215,1,1,2018:07:20,12:02:43
53,180720_120256,1,1,2018:07:20,12:03:24
54,180720_120302,0,0,2018:07:20,12:03:31
55,180720_120311,0,0,2018:07:20,12:03:39
56,180720_120322,0,0,2018:07:20,12:03:51
57,180720_120328,0,0,2018:07:20,12:03:56
58,180720_120334,0,0,2018:07:20,12:04:02
59,180720_120339,1,1,2018:07:20,12:04:08
60,180720_120345,1,2,2018:07:20,12:04:14
61,180720_120352,1,2,2018:07:20,12:04:21
62,180720_120358,1,1,2018:07:20,12:04:27
63,180720_120404,1,3,2018:07:20,12:04:32
64,180720_120410,0,0,2018:07:20,12:04:38
65,180720_121303,0,0,2018:07:20,12:13:31
66,180720_121309,0,0,2018:07:20,12:13:38
67,180720_121320,0,0,2018:07:20,12:13:49
68,180720_121326,0,0,2018:07:20,12:13:55
69,180720_121332,0,0,2018:07:20,12:14:00
70,180720_121337,0,0,2018:07:20,12:14:06
71,180720_121346,1,1,2018:07:20,12:14:14
72,180720_121354,1,5,2018:07:20,12:14:23
73,180720_121400,1,1,2018:07:20,12:14:29
74,180720_121407,1,1,2018:07:20,12:14:35
75,180720_121412,0,0,2018:07:20,12:14:41
76,180720_121501,0,0,2018:07:20,12:14:46
77,180720_121505,0,0,2018:07:20,12:15:30
78,180720_121510,0,0,2018:07:20,12:15:39
79,180720_121517,1,5,2018:07:20,12:15:46
80,180720_121526,1,0,2018:07:20,12:15:54
81,180720_121534,1,0,2018:07:20,12:16:02
82,180720_121541,1,2,2018:07:20,12:16:09
83,180720_122502,0,0,2018:07:20,12:25:31
84,180720_122509,0,0,2018:07:20,12:25:38
85,180720_122516,0,0,2018:07:20,12:25:44
86,180720_122521,0,0,2018:07:20,12:25:50
