,Name,Matlabel,Fish,Date,Time
0,180718_113806,1,15,2018:07:18,11:38:32
1,180718_113812,1,12,2018:07:18,11:38:38
2,180718_113858,1,2,2018:07:18,11:39:25
3,180718_113903,1,0,2018:07:18,11:39:30
4,180718_113911,1,2,2018:07:18,11:39:37
5,180718_113916,1,2,2018:07:18,11:39:43
6,180718_113924,1,3,2018:07:18,11:39:51
7,180718_113930,1,1,2018:07:18,11:39:56
8,180718_113938,1,4,2018:07:18,11:40:04
9,180718_113944,1,3,2018:07:18,11:40:11
10,180718_113950,1,2,2018:07:18,11:40:17
11,180718_113956,1,0,2018:07:18,11:40:23
12,180718_114002,1,0,2018:07:18,11:40:28
13,180718_114010,1,6,2018:07:18,11:40:36
14,180718_114902,1,0,2018:07:18,11:49:29
15,180718_114908,0,0,2018:07:18,11:49:34
16,180718_114915,0,0,2018:07:18,11:49:41
17,180718_114920,0,0,2018:07:18,11:49:47
18,180718_114926,1,2,2018:07:18,11:49:53
19,180718_114934,1,0,2018:07:18,11:50:01
20,180718_114942,1,5,2018:07:18,11:50:09
21,180718_114950,1,0,2018:07:18,11:50:16
22,180718_114957,1,1,2018:07:18,11:50:23
23,180718_115004,1,5,2018:07:18,11:50:30
24,180718_115053,0,0,2018:07:18,11:50:42
25,180718_115059,0,0,2018:07:18,11:51:25
26,180718_115105,0,0,2018:07:18,11:51:31
27,180718_115111,0,0,2018:07:18,11:51:37
28,180718_115116,0,0,2018:07:18,11:51:43
29,180718_115122,1,2,2018:07:18,11:51:49
30,180718_115130,1,2,2018:07:18,11:51:57
31,180718_115137,1,3,2018:07:18,11:52:04
32,180718_115143,1,3,2018:07:18,11:52:10
33,180718_115149,1,1,2018:07:18,11:52:16
34,180718_115157,1,2,2018:07:18,11:52:24
35,180718_115205,0,0,2018:07:18,11:52:31
36,180718_120103,0,0,2018:07:18,12:01:29
37,180718_120108,0,0,2018:07:18,12:01:35
38,180718_120253,0,0,2018:07:18,12:01:41
39,180718_120300,1,5,2018:07:18,12:03:27
40,180718_120311,1,2,2018:07:18,12:03:37
41,180718_120317,1,1,2018:07:18,12:03:43
42,180718_120322,1,6,2018:07:18,12:03:49
43,180718_120328,1,0,2018:07:18,12:03:55
44,180718_120336,1,0,2018:07:18,12:04:03
45,180718_120342,1,4,2018:07:18,12:04:08
46,180718_120349,1,3,2018:07:18,12:04:15
47,180718_120357,1,3,2018:07:18,12:04:24
48,180718_120405,1,0,2018:07:18,12:04:32
49,180718_121303,1,1,2018:07:18,12:13:29
50,180718_121308,1,3,2018:07:18,12:13:35
51,180718_121314,1,4,2018:07:18,12:13:41
52,180718_121320,1,2,2018:07:18,12:13:46
53,180718_121325,0,0,2018:07:18,12:13:52
54,180718_121331,0,0,2018:07:18,12:13:57
55,180718_121337,1,3,2018:07:18,12:14:03
56,180718_121343,1,4,2018:07:18,12:14:10
57,180718_121351,1,6,2018:07:18,12:14:18
58,180718_121357,1,5,2018:07:18,12:14:24
59,180718_121405,1,8,2018:07:18,12:14:32
60,180718_121411,1,7,2018:07:18,12:14:38
61,180718_121450,1,4,2018:07:18,12:15:17
62,180718_121457,1,2,2018:07:18,12:15:24
63,180718_121503,1,3,2018:07:18,12:15:29
64,180718_121509,1,7,2018:07:18,12:15:35
65,180718_121515,1,5,2018:07:18,12:15:41
66,180718_121521,1,8,2018:07:18,12:15:47
67,180718_121529,1,15,2018:07:18,12:15:56
68,180718_121535,1,17,2018:07:18,12:16:01
69,180718_121543,1,2,2018:07:18,12:16:09
70,180718_121548,1,1,2018:07:18,12:16:15
71,180718_121554,1,3,2018:07:18,12:16:21
72,180718_121600,1,4,2018:07:18,12:16:27
73,180718_122503,1,1,2018:07:18,12:25:29
74,180718_122508,1,4,2018:07:18,12:25:35
75,180718_122514,1,3,2018:07:18,12:25:40
76,180718_122521,1,2,2018:07:18,12:25:47
77,180718_122526,1,2,2018:07:18,12:25:53
78,180718_122532,1,3,2018:07:18,12:25:59
79,180718_122538,1,5,2018:07:18,12:26:04
80,180718_122544,1,2,2018:07:18,12:26:11
81,180718_122550,1,5,2018:07:18,12:26:16
82,180718_122555,1,5,2018:07:18,12:26:22
83,180718_122601,1,2,2018:07:18,12:26:28
84,180718_122607,1,3,2018:07:18,12:26:34
85,180718_122648,1,7,2018:07:18,12:27:14
