,Name,Matlabel,Fish,Date,Time
0,180719_113755,1,0,2018:07:19,11:37:21
1,180719_113801,1,5,2018:07:19,11:37:27
2,180719_113808,1,3,2018:07:19,11:37:34
3,180719_113813,1,1,2018:07:19,11:37:39
4,180719_113856,0,0,2018:07:19,11:38:22
5,180719_113902,0,0,2018:07:19,11:38:28
6,180719_113909,0,0,2018:07:19,11:38:35
7,180719_113917,1,1,2018:07:19,11:38:43
8,180719_113924,1,1,2018:07:19,11:38:50
9,180719_113932,0,0,2018:07:19,11:38:57
10,180719_113937,0,0,2018:07:19,11:39:03
11,180719_113943,0,0,2018:07:19,11:39:09
12,180719_113949,0,0,2018:07:19,11:39:15
13,180719_113955,0,0,2018:07:19,11:39:21
14,180719_114002,0,0,2018:07:19,11:39:28
15,180719_114008,0,0,2018:07:19,11:39:34
16,180719_114902,0,0,2018:07:19,11:48:29
17,180719_114908,1,10,2018:07:19,11:48:34
18,180719_114914,1,17,2018:07:19,11:48:39
19,180719_114919,1,37,2018:07:19,11:48:45
20,180719_114926,1,19,2018:07:19,11:48:52
21,180719_114933,1,1,2018:07:19,11:48:58
22,180719_114941,1,0,2018:07:19,11:49:07
23,180719_114947,1,1,2018:07:19,11:49:13
24,180719_114953,1,1,2018:07:19,11:49:19
25,180719_114959,1,1,2018:07:19,11:49:24
26,180719_115004,0,0,2018:07:19,11:49:30
27,180719_115010,0,0,2018:07:19,11:49:36
28,180719_115049,0,0,2018:07:19,11:50:16
29,180719_115056,0,0,2018:07:19,11:50:22
30,180719_115103,0,0,2018:07:19,11:50:29
31,180719_115111,0,0,2018:07:19,11:50:37
32,180719_115119,0,0,2018:07:19,11:50:45
33,180719_115124,0,0,2018:07:19,11:50:50
34,180719_115132,0,0,2018:07:19,11:50:58
35,180719_115139,0,0,2018:07:19,11:51:05
36,180719_115145,0,0,2018:07:19,11:51:11
37,180719_115154,0,0,2018:07:19,11:51:20
38,180719_115202,0,0,2018:07:19,11:51:28
39,180719_120103,0,0,2018:07:19,12:00:29
40,180719_120109,0,0,2018:07:19,12:00:35
41,180719_120116,0,0,2018:07:19,12:00:42
42,180719_120123,0,0,2018:07:19,12:00:49
43,180719_120129,0,0,2018:07:19,12:00:55
44,180719_120135,0,0,2018:07:19,12:01:01
45,180719_120142,0,0,2018:07:19,12:01:08
46,180719_120148,0,0,2018:07:19,12:01:13
47,180719_120153,0,0,2018:07:19,12:01:19
48,180719_120201,0,0,2018:07:19,12:01:27
49,180719_120207,0,0,2018:07:19,12:01:33
50,180719_120213,0,0,2018:07:19,12:01:39
51,180719_120256,0,0,2018:07:19,12:02:22
52,180719_120302,1,2,2018:07:19,12:02:28
53,180719_120312,1,2,2018:07:19,12:02:38
54,180719_120319,1,1,2018:07:19,12:02:45
55,180719_120325,1,1,2018:07:19,12:02:51
56,180719_120332,1,1,2018:07:19,12:02:58
57,180719_120339,0,0,2018:07:19,12:03:05
58,180719_120344,0,0,2018:07:19,12:03:10
59,180719_120350,0,0,2018:07:19,12:03:16
60,180719_120357,0,0,2018:07:19,12:03:23
61,180719_120403,1,1,2018:07:19,12:03:29
62,180719_121303,1,2,2018:07:19,12:12:29
63,180719_121310,1,4,2018:07:19,12:12:35
64,180719_121318,1,2,2018:07:19,12:12:44
65,180719_121326,1,3,2018:07:19,12:12:52
66,180719_121336,1,2,2018:07:19,12:13:02
67,180719_121343,0,0,2018:07:19,12:13:09
68,180719_121349,0,0,2018:07:19,12:13:15
69,180719_121355,0,0,2018:07:19,12:13:21
70,180719_121401,0,0,2018:07:19,12:13:27
71,180719_121407,1,4,2018:07:19,12:13:33
72,180719_121413,1,4,2018:07:19,12:13:39
73,180719_121453,1,1,2018:07:19,12:13:46
74,180719_121457,1,1,2018:07:19,12:14:19
75,180719_121502,1,1,2018:07:19,12:14:28
76,180719_121509,1,0,2018:07:19,12:14:35
77,180719_121515,1,1,2018:07:19,12:14:41
78,180719_121525,0,0,2018:07:19,12:14:51
79,180719_121533,1,2,2018:07:19,12:14:58
80,180719_121539,1,2,2018:07:19,12:15:05
81,180719_121548,1,1,2018:07:19,12:15:13
82,180719_121553,1,1,2018:07:19,12:15:19
83,180719_121559,1,3,2018:07:19,12:15:25
84,180719_121606,1,2,2018:07:19,12:15:32
85,180719_122501,1,1,2018:07:19,12:24:28
86,180719_122507,1,1,2018:07:19,12:24:33
87,180719_122516,1,2,2018:07:19,12:24:42
88,180719_122522,1,1,2018:07:19,12:24:48
89,180719_122527,1,4,2018:07:19,12:24:53
90,180719_122533,1,1,2018:07:19,12:24:59
91,180719_122541,1,1,2018:07:19,12:25:07
92,180719_122546,1,2,2018:07:19,12:25:12
93,180719_122556,1,1,2018:07:19,12:25:22
94,180719_122602,1,2,2018:07:19,12:25:28
95,180719_122608,1,2,2018:07:19,12:25:34
96,180719_122652,1,1,2018:07:19,12:25:43
97,180719_122655,1,2,2018:07:19,12:26:18
98,180719_122700,1,0,2018:07:19,12:26:27
99,180719_122706,1,3,2018:07:19,12:26:32
100,180719_122716,1,1,2018:07:19,12:26:42
101,180719_122722,1,1,2018:07:19,12:26:48
102,180719_122728,0,0,2018:07:19,12:26:54
103,180719_122735,0,0,2018:07:19,12:27:01
104,180719_122741,1,1,2018:07:19,12:27:07
105,180719_122747,1,1,2018:07:19,12:27:13
106,180719_122753,1,1,2018:07:19,12:27:18
107,180719_122758,1,2,2018:07:19,12:27:24
108,180719_122804,1,4,2018:07:19,12:27:30
109,180719_123703,0,0,2018:07:19,12:36:29
110,180719_123709,0,0,2018:07:19,12:36:35
111,180719_123716,0,0,2018:07:19,12:36:42
112,180719_123722,0,0,2018:07:19,12:36:48
113,180719_123730,0,0,2018:07:19,12:36:56
114,180719_123737,0,0,2018:07:19,12:37:03
115,180719_123744,0,0,2018:07:19,12:37:10
116,180719_123753,0,0,2018:07:19,12:37:19
117,180719_123759,0,0,2018:07:19,12:37:25
118,180719_123804,0,0,2018:07:19,12:37:30
119,180719_123810,0,0,2018:07:19,12:37:36
120,180719_123856,0,0,2018:07:19,12:38:23
121,180719_123903,0,0,2018:07:19,12:38:29
122,180719_123911,0,0,2018:07:19,12:38:37
123,180719_123918,0,0,2018:07:19,12:38:44
124,180719_123924,0,0,2018:07:19,12:38:50
125,180719_123930,0,0,2018:07:19,12:38:56
126,180719_123936,0,0,2018:07:19,12:39:02
127,180719_123942,0,0,2018:07:19,12:39:08
128,180719_123949,0,0,2018:07:19,12:39:15
129,180719_123955,0,0,2018:07:19,12:39:21
130,180719_124001,0,0,2018:07:19,12:39:27
131,180719_124007,1,15,2018:07:19,12:39:33
132,180719_124903,1,10,2018:07:19,12:48:29
133,180719_124909,1,17,2018:07:19,12:48:35
134,180719_124915,1,16,2018:07:19,12:48:41
135,180719_124921,1,10,2018:07:19,12:48:47
136,180719_124927,1,29,2018:07:19,12:48:53
137,180719_124932,1,45,2018:07:19,12:48:58
138,180719_124938,1,2,2018:07:19,12:49:04
139,180719_124947,1,6,2018:07:19,12:49:13
140,180719_124955,1,4,2018:07:19,12:49:21
141,180719_125000,1,9,2018:07:19,12:49:27
142,180719_125006,1,23,2018:07:19,12:49:32
143,180719_125012,1,21,2018:07:19,12:49:38
144,180719_125053,1,0,2018:07:19,12:50:19
145,180719_125100,1,5,2018:07:19,12:50:26
146,180719_125107,0,0,2018:07:19,12:50:33
147,180719_125116,0,0,2018:07:19,12:50:42
148,180719_125126,0,0,2018:07:19,12:50:52
149,180719_125133,0,0,2018:07:19,12:50:59
150,180719_125140,0,0,2018:07:19,12:51:06
151,180719_125148,0,0,2018:07:19,12:51:14
