,Name,Matlabel,Fish,Date,Time
0,180717_111554,1,1,2018:07:17,11:16:20
1,180717_111601,1,1,2018:07:17,11:16:27
2,180717_111607,1,5,2018:07:17,11:16:33
3,180717_112503,0,0,2018:07:17,11:25:28
4,180717_112508,0,0,2018:07:17,11:25:34
5,180717_112515,0,0,2018:07:17,11:25:41
6,180717_112521,0,0,2018:07:17,11:25:46
7,180717_112527,0,0,2018:07:17,11:25:52
8,180717_112535,0,0,2018:07:17,11:26:01
9,180717_112541,0,0,2018:07:17,11:26:07
10,180717_112547,0,0,2018:07:17,11:26:12
11,180717_112557,0,0,2018:07:17,11:26:22
12,180717_112605,0,0,2018:07:17,11:26:31
13,180717_112613,0,0,2018:07:17,11:26:38
14,180717_112653,0,0,2018:07:17,11:26:44
15,180717_112657,0,0,2018:07:17,11:27:19
16,180717_112702,0,0,2018:07:17,11:27:28
17,180717_112708,1,1,2018:07:17,11:27:33
18,180717_112714,1,2,2018:07:17,11:27:40
19,180717_112724,1,0,2018:07:17,11:27:49
20,180717_112732,1,2,2018:07:17,11:27:58
21,180717_112738,0,0,2018:07:17,11:28:04
22,180717_112744,0,0,2018:07:17,11:28:10
23,180717_112750,0,0,2018:07:17,11:28:16
24,180717_112756,0,0,2018:07:17,11:28:22
25,180717_112804,0,0,2018:07:17,11:28:29
26,180717_113703,1,5,2018:07:17,11:37:28
27,180717_113709,1,7,2018:07:17,11:37:35
28,180717_113715,1,23,2018:07:17,11:37:40
29,180717_113721,1,19,2018:07:17,11:37:46
30,180717_113726,1,26,2018:07:17,11:37:52
31,180717_113732,1,16,2018:07:17,11:37:58
32,180717_113738,1,1,2018:07:17,11:38:04
33,180717_113746,1,3,2018:07:17,11:38:11
34,180717_113753,1,5,2018:07:17,11:38:19
35,180717_113759,1,4,2018:07:17,11:38:25
36,180717_113806,1,4,2018:07:17,11:38:32
37,180717_113813,1,1,2018:07:17,11:38:38
38,180717_113852,1,1,2018:07:17,11:39:18
39,180717_113858,1,0,2018:07:17,11:39:24
40,180717_113904,1,2,2018:07:17,11:39:29
41,180717_113910,1,0,2018:07:17,11:39:35
42,180717_113923,1,1,2018:07:17,11:39:49
43,180717_113929,1,1,2018:07:17,11:39:54
44,180717_113935,1,2,2018:07:17,11:40:00
45,180717_113943,0,0,2018:07:17,11:40:08
46,180717_113949,0,0,2018:07:17,11:40:14
47,180717_113954,1,1,2018:07:17,11:40:20
48,180717_114000,1,2,2018:07:17,11:40:25
49,180717_114006,1,2,2018:07:17,11:40:31
50,180717_114903,1,1,2018:07:17,11:49:28
51,180717_114909,1,0,2018:07:17,11:49:35
52,180717_114917,1,2,2018:07:17,11:49:43
53,180717_114923,1,10,2018:07:17,11:49:48
54,180717_114930,0,0,2018:07:17,11:49:55
55,180717_114935,0,0,2018:07:17,11:50:01
56,180717_114941,1,2,2018:07:17,11:50:07
57,180717_114947,0,0,2018:07:17,11:50:13
58,180717_115053,0,0,2018:07:17,11:50:21
59,180717_115057,0,0,2018:07:17,11:51:19
60,180717_115102,1,1,2018:07:17,11:51:28
61,180717_115108,1,0,2018:07:17,11:51:34
62,180717_115115,1,3,2018:07:17,11:51:41
63,180717_115124,1,2,2018:07:17,11:51:49
64,180717_115131,1,1,2018:07:17,11:51:57
65,180717_115137,1,1,2018:07:17,11:52:03
66,180717_115143,1,1,2018:07:17,11:52:09
67,180717_115151,1,3,2018:07:17,11:52:17
68,180717_115158,1,1,2018:07:17,11:52:24
69,180717_115207,1,2,2018:07:17,11:52:32
70,180717_120103,1,2,2018:07:17,12:01:28
71,180717_120108,0,0,2018:07:17,12:01:34
72,180717_120114,0,0,2018:07:17,12:01:40
73,180717_120120,0,0,2018:07:17,12:01:45
74,180717_120125,1,1,2018:07:17,12:01:51
75,180717_120131,1,1,2018:07:17,12:01:56
76,180717_120136,1,2,2018:07:17,12:02:02
77,180717_120144,1,3,2018:07:17,12:02:10
78,180717_120151,1,5,2018:07:17,12:02:17
79,180717_120158,1,9,2018:07:17,12:02:24
80,180717_120204,1,11,2018:07:17,12:02:30
81,180717_120212,1,17,2018:07:17,12:02:37
82,180717_120251,1,8,2018:07:17,12:03:17
83,180717_120258,1,7,2018:07:17,12:03:23
84,180717_120305,1,7,2018:07:17,12:03:30
85,180717_120311,1,3,2018:07:17,12:03:37
86,180717_120317,1,1,2018:07:17,12:03:43
87,180717_121303,1,1,2018:07:17,12:13:28
88,180717_121308,0,0,2018:07:17,12:13:33
89,180717_121315,0,0,2018:07:17,12:13:40
90,180717_121321,0,0,2018:07:17,12:13:47
91,180717_121327,0,0,2018:07:17,12:13:53
92,180717_121335,0,0,2018:07:17,12:14:01
93,180717_121341,0,0,2018:07:17,12:14:06
94,180717_121346,0,0,2018:07:17,12:14:12
95,180717_121357,1,20,2018:07:17,12:14:23
96,180717_121403,1,18,2018:07:17,12:14:28
97,180717_121408,1,17,2018:07:17,12:14:34
98,180717_121414,1,17,2018:07:17,12:14:40
99,180717_121454,1,14,2018:07:17,12:15:19
100,180717_121500,1,8,2018:07:17,12:15:26
101,180717_121506,1,12,2018:07:17,12:15:32
102,180717_121513,1,15,2018:07:17,12:15:39
103,180717_121520,1,16,2018:07:17,12:15:46
104,180717_121526,1,14,2018:07:17,12:15:52
105,180717_121532,1,12,2018:07:17,12:15:58
106,180717_121538,1,10,2018:07:17,12:16:03
107,180717_121544,1,13,2018:07:17,12:16:09
108,180717_121552,1,1,2018:07:17,12:16:18
109,180717_121601,1,2,2018:07:17,12:16:26
110,180717_122502,1,1,2018:07:17,12:25:28
111,180717_122508,1,0,2018:07:17,12:25:33
112,180717_122519,0,0,2018:07:17,12:25:45
113,180717_122526,0,0,2018:07:17,12:25:52
