,Name,Matlabel,Fish,Date,Time
0,180721_074908,0,0,2018:07:21,06:49:17
1,180721_074916,0,0,2018:07:21,06:49:26
2,180721_074922,1,1,2018:07:21,06:49:32
3,180721_074928,1,1,2018:07:21,06:49:37
4,180721_074957,0,0,2018:07:21,06:50:07
5,180721_075006,0,0,2018:07:21,06:50:15
6,180721_075011,0,0,2018:07:21,06:50:21
7,180721_075017,0,0,2018:07:21,06:50:26
8,180721_075057,0,0,2018:07:21,06:51:06
9,180721_075103,0,0,2018:07:21,06:51:13
10,180721_075109,0,0,2018:07:21,06:51:18
11,180721_075114,0,0,2018:07:21,06:51:24
12,180721_075120,0,0,2018:07:21,06:51:30
13,180721_075128,1,1,2018:07:21,06:51:38
14,180721_075134,0,0,2018:07:21,06:51:44
15,180721_075142,0,0,2018:07:21,06:51:51
16,180721_075147,1,1,2018:07:21,06:51:57
17,180721_075154,1,1,2018:07:21,06:52:03
18,180721_075159,0,0,2018:07:21,06:52:09
19,180721_075205,0,0,2018:07:21,06:52:15
20,180721_080103,0,0,2018:07:21,07:01:12
21,180721_080109,0,0,2018:07:21,07:01:19
22,180721_080253,0,0,2018:07:21,07:01:26
23,180721_080257,1,1,2018:07:21,07:03:03
24,180721_080303,1,1,2018:07:21,07:03:12
25,180721_080309,0,0,2018:07:21,07:03:19
26,180721_080315,0,0,2018:07:21,07:03:24
27,180721_080321,0,0,2018:07:21,07:03:30
28,180721_080327,1,2,2018:07:21,07:03:37
29,180721_080335,0,0,2018:07:21,07:03:45
30,180721_080341,0,0,2018:07:21,07:03:50
31,180721_080347,0,0,2018:07:21,07:03:57
32,180721_080358,0,0,2018:07:21,07:04:08
33,180721_081303,0,0,2018:07:21,07:13:12
34,180721_081308,0,0,2018:07:21,07:13:17
35,180721_081313,0,0,2018:07:21,07:13:23
36,180721_081320,0,0,2018:07:21,07:13:30
37,180721_081326,0,0,2018:07:21,07:13:36
38,180721_081333,0,0,2018:07:21,07:13:43
39,180721_081338,0,0,2018:07:21,07:13:48
40,180721_081345,0,0,2018:07:21,07:13:55
41,180721_081354,0,0,2018:07:21,07:14:04
42,180721_081403,0,0,2018:07:21,07:14:12
43,180721_081410,0,0,2018:07:21,07:14:20
44,180721_081417,1,1,2018:07:21,07:14:27
45,180721_081456,0,0,2018:07:21,07:15:06
46,180721_081502,0,0,2018:07:21,07:15:11
47,180721_081507,0,0,2018:07:21,07:15:17
48,180721_081515,0,0,2018:07:21,07:15:25
49,180721_081522,0,0,2018:07:21,07:15:31
50,180721_081527,0,0,2018:07:21,07:15:37
51,180721_081536,0,0,2018:07:21,07:15:45
52,180721_081544,0,0,2018:07:21,07:15:54
53,180721_081550,0,0,2018:07:21,07:16:00
54,180721_081556,0,0,2018:07:21,07:16:06
55,180721_082503,0,0,2018:07:21,07:25:12
56,180721_082508,0,0,2018:07:21,07:25:17
57,180721_082513,0,0,2018:07:21,07:25:23
58,180721_082519,0,0,2018:07:21,07:25:28
59,180721_082524,0,0,2018:07:21,07:25:34
60,180721_082532,1,1,2018:07:21,07:25:42
61,180721_082539,0,0,2018:07:21,07:25:48
62,180721_082545,0,0,2018:07:21,07:25:54
63,180721_082553,0,0,2018:07:21,07:26:03
64,180721_082601,0,0,2018:07:21,07:26:11
65,180721_082607,0,0,2018:07:21,07:26:16
66,180721_082613,0,0,2018:07:21,07:26:22
67,180721_082654,0,0,2018:07:21,07:27:04
68,180721_082701,0,0,2018:07:21,07:27:10
69,180721_082706,0,0,2018:07:21,07:27:16
70,180721_082751,0,0,2018:07:21,07:28:00
71,180721_082757,0,0,2018:07:21,07:28:06
72,180721_082802,0,0,2018:07:21,07:28:12
73,180721_082809,0,0,2018:07:21,07:28:19
74,180721_083703,0,0,2018:07:21,07:37:12
75,180721_083708,0,0,2018:07:21,07:37:17
76,180721_083714,0,0,2018:07:21,07:37:23
77,180721_083719,0,0,2018:07:21,07:37:29
78,180721_083725,0,0,2018:07:21,07:37:35
