,Name,Matlabel,Fish,Date,Time
0,180720_094915,1,2,2018:07:20,09:48:40
1,180720_094924,1,2,2018:07:20,09:48:49
2,180720_094932,1,2,2018:07:20,09:48:58
3,180720_094938,1,2,2018:07:20,09:49:03
4,180720_094944,1,2,2018:07:20,09:49:09
5,180720_094951,1,2,2018:07:20,09:49:16
6,180720_094957,1,2,2018:07:20,09:49:22
7,180720_095002,1,2,2018:07:20,09:49:28
8,180720_095009,1,2,2018:07:20,09:49:34
9,180720_095015,1,2,2018:07:20,09:49:40
10,180720_095054,1,1,2018:07:20,09:50:20
11,180720_095100,1,1,2018:07:20,09:50:25
12,180720_095105,1,1,2018:07:20,09:50:31
13,180720_095113,1,1,2018:07:20,09:50:38
14,180720_095120,1,1,2018:07:20,09:50:45
15,180720_095127,1,4,2018:07:20,09:50:52
16,180720_095134,1,3,2018:07:20,09:50:59
17,180720_095140,1,6,2018:07:20,09:51:05
18,180720_095147,1,2,2018:07:20,09:51:12
19,180720_095155,0,0,2018:07:20,09:51:20
20,180720_095202,0,0,2018:07:20,09:51:27
21,180720_100102,1,2,2018:07:20,10:00:28
22,180720_100109,1,2,2018:07:20,10:00:34
23,180720_100114,1,2,2018:07:20,10:00:40
24,180720_100120,1,1,2018:07:20,10:00:45
25,180720_100127,1,1,2018:07:20,10:00:52
26,180720_100135,1,1,2018:07:20,10:01:00
27,180720_100142,1,1,2018:07:20,10:01:07
28,180720_100149,1,1,2018:07:20,10:01:14
29,180720_100155,1,1,2018:07:20,10:01:20
30,180720_100200,1,1,2018:07:20,10:01:26
31,180720_100208,1,1,2018:07:20,10:01:33
32,180720_100216,1,1,2018:07:20,10:01:41
33,180720_100258,0,0,2018:07:20,10:02:23
34,180720_101302,0,0,2018:07:20,10:12:28
35,180720_101309,0,0,2018:07:20,10:12:34
36,180720_101318,0,0,2018:07:20,10:12:43
37,180720_101324,0,0,2018:07:20,10:12:49
38,180720_101329,0,0,2018:07:20,10:12:55
39,180720_101335,0,0,2018:07:20,10:13:00
40,180720_101341,0,0,2018:07:20,10:13:06
41,180720_101347,0,0,2018:07:20,10:13:12
42,180720_101353,0,0,2018:07:20,10:13:18
43,180720_101359,0,0,2018:07:20,10:13:24
44,180720_101405,0,0,2018:07:20,10:13:30
45,180720_101412,0,0,2018:07:20,10:13:37
46,180720_101453,0,0,2018:07:20,10:14:18
47,180720_101459,0,0,2018:07:20,10:14:24
48,180720_101504,0,0,2018:07:20,10:14:29
49,180720_101513,0,0,2018:07:20,10:14:39
50,180720_101520,0,0,2018:07:20,10:14:45
51,180720_101525,0,0,2018:07:20,10:14:51
52,180720_101533,0,0,2018:07:20,10:14:58
53,180720_101540,0,0,2018:07:20,10:15:05
54,180720_101547,0,0,2018:07:20,10:15:12
55,180720_101554,0,0,2018:07:20,10:15:19
56,180720_101559,0,0,2018:07:20,10:15:24
57,180720_101605,0,0,2018:07:20,10:15:30
58,180720_102502,0,0,2018:07:20,10:24:28
59,180720_102509,0,0,2018:07:20,10:24:34
60,180720_102515,0,0,2018:07:20,10:24:40
61,180720_102520,0,0,2018:07:20,10:24:45
62,180720_102527,0,0,2018:07:20,10:24:52
63,180720_102533,1,12,2018:07:20,10:24:58
64,180720_102538,1,20,2018:07:20,10:25:03
65,180720_102550,1,2,2018:07:20,10:25:15
66,180720_102558,1,3,2018:07:20,10:25:23
67,180720_102606,0,0,2018:07:20,10:25:31
68,180720_102614,0,0,2018:07:20,10:25:39
69,180720_102658,1,6,2018:07:20,10:26:23
70,180720_102705,1,4,2018:07:20,10:26:30
71,180720_102711,1,1,2018:07:20,10:26:36
72,180720_103702,0,0,2018:07:20,10:36:28
73,180720_103709,0,0,2018:07:20,10:36:34
74,180720_103715,0,0,2018:07:20,10:36:40
75,180720_103721,0,0,2018:07:20,10:36:46
76,180720_103726,0,0,2018:07:20,10:36:51
77,180720_103733,0,0,2018:07:20,10:36:58
78,180720_103739,0,0,2018:07:20,10:37:04
79,180720_103744,0,0,2018:07:20,10:37:10
80,180720_103750,0,0,2018:07:20,10:37:15
81,180720_103759,0,0,2018:07:20,10:37:24
82,180720_103805,0,0,2018:07:20,10:37:30
83,180720_103813,0,0,2018:07:20,10:37:38
84,180720_103853,0,0,2018:07:20,10:38:19
85,180720_103858,0,0,2018:07:20,10:38:24
86,180720_103906,0,0,2018:07:20,10:38:31
87,180720_103914,0,0,2018:07:20,10:38:39
88,180720_103919,0,0,2018:07:20,10:38:44
89,180720_103927,0,0,2018:07:20,10:38:52
90,180720_103934,1,2,2018:07:20,10:39:00
91,180720_103940,0,0,2018:07:20,10:39:05
92,180720_103947,0,0,2018:07:20,10:39:12
93,180720_103953,0,0,2018:07:20,10:39:18
94,180720_103959,0,0,2018:07:20,10:39:24
95,180720_104008,0,0,2018:07:20,10:39:33
96,180720_104903,0,0,2018:07:20,10:48:28
97,180720_104908,0,0,2018:07:20,10:48:33
98,180720_104917,0,0,2018:07:20,10:48:42
99,180720_104925,0,0,2018:07:20,10:48:50
100,180720_104931,0,0,2018:07:20,10:48:56
101,180720_104936,0,0,2018:07:20,10:49:02
102,180720_104942,0,0,2018:07:20,10:49:07
103,180720_104948,1,1,2018:07:20,10:49:13
104,180720_104955,1,4,2018:07:20,10:49:20
105,180720_105000,1,0,2018:07:20,10:49:25
106,180720_105006,1,6,2018:07:20,10:49:31
107,180720_105013,1,4,2018:07:20,10:49:39
108,180720_105055,0,0,2018:07:20,10:50:20
109,180720_105102,0,0,2018:07:20,10:50:27
110,180720_105108,0,0,2018:07:20,10:50:33
111,180720_105113,0,0,2018:07:20,10:50:39
112,180720_105119,0,0,2018:07:20,10:50:44
113,180720_105126,0,0,2018:07:20,10:50:51
114,180720_105132,0,0,2018:07:20,10:50:57
115,180720_105137,0,0,2018:07:20,10:51:03
116,180720_105145,0,0,2018:07:20,10:51:10
117,180720_105152,0,0,2018:07:20,10:51:18
118,180720_105158,0,0,2018:07:20,10:51:23
119,180720_105204,0,0,2018:07:20,10:51:29
120,180720_110101,0,0,2018:07:20,11:00:27
121,180720_110108,0,0,2018:07:20,11:00:33
122,180720_110114,0,0,2018:07:20,11:00:39
123,180720_110120,0,0,2018:07:20,11:00:45
124,180720_110125,0,0,2018:07:20,11:00:51
125,180720_110252,0,0,2018:07:20,11:01:02
126,180720_110257,1,1,2018:07:20,11:02:18
127,180720_110304,1,1,2018:07:20,11:02:30
128,180720_110310,1,1,2018:07:20,11:02:35
129,180720_111303,0,0,2018:07:20,11:12:28
130,180720_111309,0,0,2018:07:20,11:12:35
131,180720_111315,1,1,2018:07:20,11:12:40
132,180720_111323,1,1,2018:07:20,11:12:48
133,180720_111329,0,0,2018:07:20,11:12:54
134,180720_111337,0,0,2018:07:20,11:13:03
135,180720_111346,0,0,2018:07:20,11:13:11
136,180720_111352,0,0,2018:07:20,11:13:17
137,180720_111358,0,0,2018:07:20,11:13:23
138,180720_111404,1,2,2018:07:20,11:13:29
139,180720_111410,1,0,2018:07:20,11:13:36
140,180720_111416,1,1,2018:07:20,11:13:41
141,180720_111459,1,3,2018:07:20,11:14:24
142,180720_111504,1,1,2018:07:20,11:14:29
143,180720_111511,1,1,2018:07:20,11:14:36
144,180720_111516,1,0,2018:07:20,11:14:42
145,180720_111522,1,0,2018:07:20,11:14:47
146,180720_111530,1,0,2018:07:20,11:14:55
147,180720_111535,1,1,2018:07:20,11:15:01
148,180720_111541,0,0,2018:07:20,11:15:06
149,180720_111547,0,0,2018:07:20,11:15:12
150,180720_111558,0,0,2018:07:20,11:15:23
151,180720_112503,0,0,2018:07:20,11:24:28
152,180720_112508,1,1,2018:07:20,11:24:33
153,180720_112518,0,0,2018:07:20,11:24:43
154,180720_112524,0,0,2018:07:20,11:24:49
155,180720_112529,0,0,2018:07:20,11:24:54
156,180720_112535,0,0,2018:07:20,11:25:00
157,180720_112540,0,0,2018:07:20,11:25:06
158,180720_112548,0,0,2018:07:20,11:25:14
159,180720_112554,0,0,2018:07:20,11:25:19
160,180720_112559,0,0,2018:07:20,11:25:25
161,180720_112605,0,0,2018:07:20,11:25:30
162,180720_112612,0,0,2018:07:20,11:25:37
163,180720_112651,0,0,2018:07:20,11:26:17
164,180720_112658,0,0,2018:07:20,11:26:23
165,180720_112703,0,0,2018:07:20,11:26:29
166,180720_112711,0,0,2018:07:20,11:26:36
167,180720_112725,0,0,2018:07:20,11:26:50
168,180720_112730,0,0,2018:07:20,11:26:56
169,180720_112736,0,0,2018:07:20,11:27:01
170,180720_112744,0,0,2018:07:20,11:27:09
171,180720_112755,0,0,2018:07:20,11:27:20
172,180720_112801,0,0,2018:07:20,11:27:26
173,180720_113702,1,1,2018:07:20,11:36:28
174,180720_113708,1,1,2018:07:20,11:36:33
175,180720_113713,1,1,2018:07:20,11:36:39
176,180720_113719,1,1,2018:07:20,11:36:44
177,180720_113728,1,1,2018:07:20,11:36:53
178,180720_113734,1,1,2018:07:20,11:36:59
179,180720_113739,1,0,2018:07:20,11:37:05
180,180720_113745,1,2,2018:07:20,11:37:10
181,180720_113750,1,1,2018:07:20,11:37:16
182,180720_113759,1,1,2018:07:20,11:37:24
183,180720_113804,1,1,2018:07:20,11:37:30
184,180720_113814,1,2,2018:07:20,11:37:39
185,180720_113856,0,0,2018:07:20,11:38:21
186,180720_113902,0,0,2018:07:20,11:38:28
187,180720_113908,1,1,2018:07:20,11:38:33
188,180720_113914,1,2,2018:07:20,11:38:39
189,180720_113921,1,3,2018:07:20,11:38:46
190,180720_113928,1,2,2018:07:20,11:38:53
191,180720_113934,1,2,2018:07:20,11:38:59
192,180720_113940,1,5,2018:07:20,11:39:05
193,180720_113946,1,1,2018:07:20,11:39:11
194,180720_114903,0,0,2018:07:20,11:48:28
195,180720_114909,0,0,2018:07:20,11:48:34
196,180720_114915,0,0,2018:07:20,11:48:40
197,180720_114923,0,0,2018:07:20,11:48:48
198,180720_114929,1,2,2018:07:20,11:48:54
199,180720_114934,1,1,2018:07:20,11:48:59
200,180720_114940,0,0,2018:07:20,11:49:05
201,180720_114945,0,0,2018:07:20,11:49:10
202,180720_114951,0,0,2018:07:20,11:49:16
203,180720_115000,0,0,2018:07:20,11:49:25
204,180720_115007,1,1,2018:07:20,11:49:32
205,180720_115014,1,2,2018:07:20,11:49:39
206,180720_115059,1,1,2018:07:20,11:50:25
207,180720_115106,0,0,2018:07:20,11:50:31
208,180720_115112,0,0,2018:07:20,11:50:37
209,180720_115118,0,0,2018:07:20,11:50:43
210,180720_115125,1,1,2018:07:20,11:50:50
211,180720_115132,1,2,2018:07:20,11:50:57
212,180720_115137,1,3,2018:07:20,11:51:03
213,180720_115144,1,1,2018:07:20,11:51:09
214,180720_115150,0,0,2018:07:20,11:51:15
215,180720_115157,0,0,2018:07:20,11:51:22
216,180720_115202,0,0,2018:07:20,11:51:28
217,180720_115208,0,0,2018:07:20,11:51:33
218,180720_120102,1,5,2018:07:20,12:00:27
219,180720_120108,1,4,2018:07:20,12:00:34
220,180720_120114,1,2,2018:07:20,12:00:39
221,180720_120121,1,0,2018:07:20,12:00:46
222,180720_120127,1,1,2018:07:20,12:00:52
223,180720_120133,0,0,2018:07:20,12:00:58
224,180720_120140,1,1,2018:07:20,12:01:05
225,180720_120147,1,2,2018:07:20,12:01:12
226,180720_120154,0,0,2018:07:20,12:01:19
227,180720_120252,0,0,2018:07:20,12:01:25
228,180720_121302,0,0,2018:07:20,12:12:27
229,180720_121307,0,0,2018:07:20,12:12:32
230,180720_121313,0,0,2018:07:20,12:12:38
231,180720_121319,0,0,2018:07:20,12:12:45
232,180720_121325,1,1,2018:07:20,12:12:50
233,180720_121331,0,0,2018:07:20,12:12:56
234,180720_121337,0,0,2018:07:20,12:13:02
235,180720_121344,0,0,2018:07:20,12:13:09
236,180720_121349,0,0,2018:07:20,12:13:14
237,180720_121356,0,0,2018:07:20,12:13:21
238,180720_121405,0,0,2018:07:20,12:13:30
239,180720_121410,0,0,2018:07:20,12:13:36
240,180720_121452,0,0,2018:07:20,12:14:17
241,180720_121457,0,0,2018:07:20,12:14:23
242,180720_121503,0,0,2018:07:20,12:14:28
243,180720_121512,0,0,2018:07:20,12:14:37
244,180720_121518,0,0,2018:07:20,12:14:43
245,180720_121523,0,0,2018:07:20,12:14:49
246,180720_121536,0,0,2018:07:20,12:15:01
247,180720_121542,0,0,2018:07:20,12:15:07
248,180720_121548,0,0,2018:07:20,12:15:13
249,180720_121553,1,2,2018:07:20,12:15:19
250,180720_121559,1,1,2018:07:20,12:15:24
251,180720_121605,1,3,2018:07:20,12:15:30
252,180720_122502,1,1,2018:07:20,12:24:28
253,180720_122509,0,0,2018:07:20,12:24:34
254,180720_122515,0,0,2018:07:20,12:24:40
255,180720_122521,0,0,2018:07:20,12:24:46
256,180720_122528,0,0,2018:07:20,12:24:53
257,180720_122533,1,1,2018:07:20,12:24:59
258,180720_122540,1,1,2018:07:20,12:25:06
259,180720_122545,1,1,2018:07:20,12:25:11
260,180720_122551,1,2,2018:07:20,12:25:16
261,180720_122558,1,1,2018:07:20,12:25:23
262,180720_122604,1,1,2018:07:20,12:25:29
263,180720_122610,1,1,2018:07:20,12:25:35
264,180720_122655,1,0,2018:07:20,12:26:20
265,180720_122700,1,1,2018:07:20,12:26:25
266,180720_122706,1,0,2018:07:20,12:26:31
267,180720_122716,0,0,2018:07:20,12:26:41
268,180720_122724,1,66,2018:07:20,12:26:49
269,180720_122729,1,123,2018:07:20,12:26:55
270,180720_122735,1,63,2018:07:20,12:27:00
271,180720_122746,1,125,2018:07:20,12:27:11
272,180720_122754,1,16,2018:07:20,12:27:19
273,180720_122800,1,9,2018:07:20,12:27:25
274,180720_122809,1,2,2018:07:20,12:27:34
275,180720_123703,0,0,2018:07:20,12:36:28
276,180720_123709,0,0,2018:07:20,12:36:34
277,180720_123715,0,0,2018:07:20,12:36:40
278,180720_123721,0,0,2018:07:20,12:36:46
279,180720_123853,0,0,2018:07:20,12:36:53
280,180720_123858,0,0,2018:07:20,12:38:24
281,180720_123908,0,0,2018:07:20,12:38:33
282,180720_123917,1,26,2018:07:20,12:38:42
283,180720_123923,1,34,2018:07:20,12:38:48
284,180720_123929,1,28,2018:07:20,12:38:54
285,180720_123935,1,33,2018:07:20,12:39:00
286,180720_123942,1,20,2018:07:20,12:39:07
287,180720_123951,1,10,2018:07:20,12:39:16
288,180720_123959,0,0,2018:07:20,12:39:24
289,180720_124005,0,0,2018:07:20,12:39:30
290,180720_124903,0,0,2018:07:20,12:48:28
291,180720_124908,0,0,2018:07:20,12:48:33
292,180720_124920,0,0,2018:07:20,12:48:45
293,180720_124926,0,0,2018:07:20,12:48:51
294,180720_124937,0,0,2018:07:20,12:49:02
295,180720_124944,0,0,2018:07:20,12:49:09
296,180720_124951,0,0,2018:07:20,12:49:16
297,180720_124957,0,0,2018:07:20,12:49:22
298,180720_125002,0,0,2018:07:20,12:49:28
299,180720_125008,0,0,2018:07:20,12:49:33
300,180720_125014,0,0,2018:07:20,12:49:39
301,180720_125059,0,0,2018:07:20,12:50:25
302,180720_125106,0,0,2018:07:20,12:50:31
303,180720_125112,0,0,2018:07:20,12:50:37
304,180720_125118,0,0,2018:07:20,12:50:43
305,180720_125124,0,0,2018:07:20,12:50:49
306,180720_125130,0,0,2018:07:20,12:50:55
307,180720_125135,0,0,2018:07:20,12:51:00
308,180720_125141,0,0,2018:07:20,12:51:06
309,180720_125155,0,0,2018:07:20,12:51:21
310,180720_125201,0,0,2018:07:20,12:51:27
311,180720_125207,0,0,2018:07:20,12:51:32
312,180720_125213,0,0,2018:07:20,12:51:38
313,180720_130103,1,1,2018:07:20,13:00:28
314,180720_130109,1,2,2018:07:20,13:00:35
315,180720_130115,1,2,2018:07:20,13:00:40
316,180720_130121,1,1,2018:07:20,13:00:46
317,180720_130130,1,1,2018:07:20,13:00:55
318,180720_130135,1,7,2018:07:20,13:01:00
319,180720_130141,1,1,2018:07:20,13:01:06
320,180720_130149,1,1,2018:07:20,13:01:14
321,180720_130158,0,0,2018:07:20,13:01:23
322,180720_130203,1,1,2018:07:20,13:01:28
323,180720_130209,0,0,2018:07:20,13:01:34
324,180720_130215,0,0,2018:07:20,13:01:40
325,180720_130301,1,55,2018:07:20,13:02:27
326,180720_130308,1,106,2018:07:20,13:02:33
327,180720_130314,0,0,2018:07:20,13:02:39
328,180720_130321,0,0,2018:07:20,13:02:47
329,180720_130329,0,0,2018:07:20,13:02:54
330,180720_130339,0,0,2018:07:20,13:03:04
331,180720_130346,0,0,2018:07:20,13:03:11
332,180720_130352,0,0,2018:07:20,13:03:17
