,Name,Matlabel,Fish,Date,Time
0,180713_093857,0,0,2018:07:13,09:39:16
1,180713_093930,1,1,2018:07:13,09:39:53
2,180713_093938,0,0,2018:07:13,09:40:01
3,180713_093945,0,0,2018:07:13,09:40:07
4,180713_093951,0,0,2018:07:13,09:40:14
5,180713_093959,0,0,2018:07:13,09:40:22
6,180713_094005,0,0,2018:07:13,09:40:28
7,180713_094903,1,1,2018:07:13,09:49:25
8,180713_094909,0,0,2018:07:13,09:49:32
9,180713_094915,0,0,2018:07:13,09:49:37
10,180713_094920,1,4,2018:07:13,09:49:43
11,180713_094926,1,6,2018:07:13,09:49:49
12,180713_094932,1,5,2018:07:13,09:49:55
13,180713_094942,1,0,2018:07:13,09:50:05
14,180713_094949,1,1,2018:07:13,09:50:11
15,180713_094956,1,1,2018:07:13,09:50:19
16,180713_095006,0,0,2018:07:13,09:50:29
17,180713_095015,0,0,2018:07:13,09:50:38
18,180713_095054,0,0,2018:07:13,09:50:44
19,180713_095058,0,0,2018:07:13,09:51:16
20,180713_095139,0,0,2018:07:13,09:52:02
21,180713_095145,0,0,2018:07:13,09:52:07
22,180713_095151,0,0,2018:07:13,09:52:13
23,180713_095156,0,0,2018:07:13,09:52:19
24,180713_095203,1,2,2018:07:13,09:52:26
25,180713_100102,1,1,2018:07:13,10:01:25
26,180713_100109,1,2,2018:07:13,10:01:32
27,180713_100115,1,2,2018:07:13,10:01:37
28,180713_100120,1,2,2018:07:13,10:01:43
29,180713_100159,0,0,2018:07:13,10:02:21
30,180713_100205,0,0,2018:07:13,10:02:27
31,180713_100211,0,0,2018:07:13,10:02:34
32,180713_100253,0,0,2018:07:13,10:02:41
33,180713_100256,0,0,2018:07:13,10:03:15
34,180713_100302,0,0,2018:07:13,10:03:25
35,180713_100308,0,0,2018:07:13,10:03:31
36,180713_100314,0,0,2018:07:13,10:03:37
37,180713_100320,0,0,2018:07:13,10:03:43
38,180713_100327,0,0,2018:07:13,10:03:50
39,180713_100333,0,0,2018:07:13,10:03:56
40,180713_100341,0,0,2018:07:13,10:04:03
41,180713_100347,0,0,2018:07:13,10:04:09
42,180713_100353,0,0,2018:07:13,10:04:15
43,180713_100359,0,0,2018:07:13,10:04:21
