,Name,Matlabel,Fish,Date,Time
0,180718_112610,0,0,2018:07:18,11:26:06
1,180718_112616,0,0,2018:07:18,11:26:12
2,180718_112657,0,0,2018:07:18,11:26:54
3,180718_112702,0,0,2018:07:18,11:26:59
4,180718_112708,0,0,2018:07:18,11:27:05
5,180718_112721,0,0,2018:07:18,11:27:17
6,180718_112728,0,0,2018:07:18,11:27:25
7,180718_112735,0,0,2018:07:18,11:27:32
8,180718_112742,0,0,2018:07:18,11:27:39
9,180718_112749,0,0,2018:07:18,11:27:46
10,180718_112756,0,0,2018:07:18,11:27:53
11,180718_112802,0,0,2018:07:18,11:27:59
12,180718_112808,0,0,2018:07:18,11:28:05
13,180718_113702,0,0,2018:07:18,11:36:58
14,180718_113708,0,0,2018:07:18,11:37:05
15,180718_113714,0,0,2018:07:18,11:37:11
16,180718_113720,0,0,2018:07:18,11:37:16
17,180718_113727,0,0,2018:07:18,11:37:24
18,180718_113737,0,0,2018:07:18,11:37:34
19,180718_113745,0,0,2018:07:18,11:37:42
20,180718_113752,0,0,2018:07:18,11:37:49
21,180718_113800,0,0,2018:07:18,11:37:57
22,180718_113806,0,0,2018:07:18,11:38:02
23,180718_113813,0,0,2018:07:18,11:38:10
24,180718_113853,0,0,2018:07:18,11:38:18
25,180718_113857,0,0,2018:07:18,11:38:50
26,180718_113902,0,0,2018:07:18,11:38:59
27,180718_113910,0,0,2018:07:18,11:39:07
28,180718_113918,0,0,2018:07:18,11:39:15
29,180718_113925,0,0,2018:07:18,11:39:22
30,180718_113933,0,0,2018:07:18,11:39:30
31,180718_113940,0,0,2018:07:18,11:39:37
32,180718_113948,0,0,2018:07:18,11:39:45
33,180718_113956,0,0,2018:07:18,11:39:53
34,180718_114002,0,0,2018:07:18,11:39:59
35,180718_114903,0,0,2018:07:18,11:48:59
36,180718_114908,1,5,2018:07:18,11:49:04
37,180718_114915,1,0,2018:07:18,11:49:11
38,180718_114920,1,0,2018:07:18,11:49:17
39,180718_114930,1,0,2018:07:18,11:49:26
40,180718_114936,1,0,2018:07:18,11:49:32
41,180718_114941,1,1,2018:07:18,11:49:38
42,180718_114949,0,0,2018:07:18,11:49:46
43,180718_114955,0,0,2018:07:18,11:49:52
44,180718_115003,0,0,2018:07:18,11:49:59
45,180718_115011,0,0,2018:07:18,11:50:08
46,180718_115053,0,0,2018:07:18,11:50:13
47,180718_115058,0,0,2018:07:18,11:50:49
48,180718_115105,0,0,2018:07:18,11:51:01
49,180718_115112,0,0,2018:07:18,11:51:09
50,180718_115120,0,0,2018:07:18,11:51:16
51,180718_115127,0,0,2018:07:18,11:51:24
52,180718_115133,1,11,2018:07:18,11:51:30
53,180718_115140,1,22,2018:07:18,11:51:36
54,180718_115148,1,27,2018:07:18,11:51:45
55,180718_115154,0,0,2018:07:18,11:51:51
56,180718_115202,0,0,2018:07:18,11:51:59
57,180718_120101,0,0,2018:07:18,12:00:58
58,180718_120107,0,0,2018:07:18,12:01:03
59,180718_120115,0,0,2018:07:18,12:01:12
60,180718_120123,0,0,2018:07:18,12:01:19
61,180718_120130,0,0,2018:07:18,12:01:27
62,180718_120136,0,0,2018:07:18,12:01:33
63,180718_120142,0,0,2018:07:18,12:01:39
64,180718_120148,0,0,2018:07:18,12:01:44
65,180718_120155,0,0,2018:07:18,12:01:51
66,180718_120200,0,0,2018:07:18,12:01:57
67,180718_120207,0,0,2018:07:18,12:02:04
68,180718_120213,0,0,2018:07:18,12:02:10
69,180718_120257,1,33,2018:07:18,12:02:54
70,180718_120303,1,26,2018:07:18,12:02:59
71,180718_120310,1,20,2018:07:18,12:03:07
72,180718_120317,0,0,2018:07:18,12:03:14
73,180718_120323,0,0,2018:07:18,12:03:20
74,180718_120331,0,0,2018:07:18,12:03:27
75,180718_120338,0,0,2018:07:18,12:03:35
76,180718_120344,0,0,2018:07:18,12:03:41
77,180718_120354,0,0,2018:07:18,12:03:50
78,180718_120401,0,0,2018:07:18,12:03:58
79,180718_120408,0,0,2018:07:18,12:04:04
80,180718_121301,0,0,2018:07:18,12:12:58
81,180718_121308,0,0,2018:07:18,12:13:05
82,180718_121313,1,10,2018:07:18,12:13:10
83,180718_121320,1,29,2018:07:18,12:13:17
84,180718_121326,1,44,2018:07:18,12:13:23
85,180718_121332,1,3,2018:07:18,12:13:28
86,180718_121337,1,7,2018:07:18,12:13:34
87,180718_121345,1,1,2018:07:18,12:13:42
88,180718_121355,1,7,2018:07:18,12:13:52
89,180718_121403,1,4,2018:07:18,12:14:00
90,180718_121409,0,0,2018:07:18,12:14:06
91,180718_121452,0,0,2018:07:18,12:14:15
92,180718_121455,0,0,2018:07:18,12:14:48
93,180718_121502,0,0,2018:07:18,12:14:58
94,180718_121507,0,0,2018:07:18,12:15:04
95,180718_121513,0,0,2018:07:18,12:15:10
96,180718_121522,0,0,2018:07:18,12:15:18
97,180718_121527,0,0,2018:07:18,12:15:24
98,180718_121534,0,0,2018:07:18,12:15:31
99,180718_121540,0,0,2018:07:18,12:15:37
100,180718_121546,0,0,2018:07:18,12:15:43
101,180718_121553,0,0,2018:07:18,12:15:50
102,180718_121559,0,0,2018:07:18,12:15:56
103,180718_122502,0,0,2018:07:18,12:24:59
104,180718_122509,0,0,2018:07:18,12:25:06
105,180718_122520,0,0,2018:07:18,12:25:16
106,180718_122527,1,10,2018:07:18,12:25:23
107,180718_122533,1,13,2018:07:18,12:25:29
108,180718_122542,1,31,2018:07:18,12:25:39
109,180718_122548,1,20,2018:07:18,12:25:44
110,180718_122555,1,0,2018:07:18,12:25:51
111,180718_122602,0,0,2018:07:18,12:25:58
112,180718_122608,0,0,2018:07:18,12:26:04
113,180718_122653,0,0,2018:07:18,12:26:17
114,180718_122657,1,36,2018:07:18,12:26:50
115,180718_122702,1,24,2018:07:18,12:26:59
116,180718_122712,0,0,2018:07:18,12:27:09
117,180718_122720,0,0,2018:07:18,12:27:16
118,180718_122725,0,0,2018:07:18,12:27:22
119,180718_122733,0,0,2018:07:18,12:27:29
120,180718_122744,0,0,2018:07:18,12:27:40
121,180718_122751,0,0,2018:07:18,12:27:48
122,180718_122800,0,0,2018:07:18,12:27:57
123,180718_122805,0,0,2018:07:18,12:28:02
124,180718_123702,0,0,2018:07:18,12:36:58
125,180718_123709,0,0,2018:07:18,12:37:05
126,180718_123714,0,0,2018:07:18,12:37:11
127,180718_123721,0,0,2018:07:18,12:37:18
128,180718_123728,0,0,2018:07:18,12:37:25
129,180718_123737,0,0,2018:07:18,12:37:34
130,180718_123744,0,0,2018:07:18,12:37:41
131,180718_123753,0,0,2018:07:18,12:37:49
132,180718_123800,0,0,2018:07:18,12:37:56
133,180718_123807,0,0,2018:07:18,12:38:04
134,180718_123814,0,0,2018:07:18,12:38:11
135,180718_123852,0,0,2018:07:18,12:38:17
136,180718_123856,0,0,2018:07:18,12:38:49
137,180718_123902,0,0,2018:07:18,12:38:59
138,180718_123908,0,0,2018:07:18,12:39:05
139,180718_123916,0,0,2018:07:18,12:39:13
140,180718_123924,0,0,2018:07:18,12:39:20
141,180718_123930,0,0,2018:07:18,12:39:26
142,180718_123938,0,0,2018:07:18,12:39:34
143,180718_123945,0,0,2018:07:18,12:39:42
144,180718_123956,0,0,2018:07:18,12:39:52
145,180718_124002,0,0,2018:07:18,12:39:58
