,Name,Matlabel,Fish,Date,Time
0,180710_112503,0,0,2018:07:10,10:25:13
1,180710_112509,0,0,2018:07:10,10:25:20
2,180710_112516,0,0,2018:07:10,10:25:27
3,180710_112523,0,0,2018:07:10,10:25:34
4,180710_112529,0,0,2018:07:10,10:25:40
5,180710_112537,0,0,2018:07:10,10:25:48
6,180710_112546,0,0,2018:07:10,10:25:57
7,180710_112552,0,0,2018:07:10,10:26:03
8,180710_112558,0,0,2018:07:10,10:26:08
9,180710_112605,0,0,2018:07:10,10:26:15
10,180710_112614,0,0,2018:07:10,10:26:24
11,180710_112655,1,0,2018:07:10,10:26:31
12,180710_112659,0,0,2018:07:10,10:27:06
13,180710_112704,0,0,2018:07:10,10:27:15
14,180710_112711,0,0,2018:07:10,10:27:22
15,180710_112717,0,0,2018:07:10,10:27:28
16,180710_112724,0,0,2018:07:10,10:27:35
17,180710_112731,0,0,2018:07:10,10:27:42
18,180710_112737,1,1,2018:07:10,10:27:47
19,180710_112742,1,1,2018:07:10,10:27:53
20,180710_112751,1,1,2018:07:10,10:28:01
21,180710_112756,1,1,2018:07:10,10:28:07
22,180710_112805,1,1,2018:07:10,10:28:16
23,180710_113703,0,0,2018:07:10,10:37:13
24,180710_113709,0,0,2018:07:10,10:37:20
25,180710_113715,0,0,2018:07:10,10:37:25
26,180710_113720,1,1,2018:07:10,10:37:31
27,180710_113726,0,0,2018:07:10,10:37:37
28,180710_113732,0,0,2018:07:10,10:37:43
29,180710_113738,0,0,2018:07:10,10:37:48
30,180710_113744,0,0,2018:07:10,10:37:55
31,180710_113752,0,0,2018:07:10,10:38:03
32,180710_113758,0,0,2018:07:10,10:38:08
33,180710_113805,0,0,2018:07:10,10:38:15
34,180710_113812,0,0,2018:07:10,10:38:23
35,180710_113854,0,0,2018:07:10,10:39:04
36,180710_113859,0,0,2018:07:10,10:39:10
37,180710_113905,0,0,2018:07:10,10:39:15
38,180710_113912,0,0,2018:07:10,10:39:22
39,180710_113920,0,0,2018:07:10,10:39:30
40,180710_113929,0,0,2018:07:10,10:39:39
41,180710_113936,0,0,2018:07:10,10:39:46
42,180710_113943,1,3,2018:07:10,10:39:53
43,180710_113951,1,4,2018:07:10,10:40:01
44,180710_113956,1,1,2018:07:10,10:40:07
45,180710_114002,0,0,2018:07:10,10:40:13
46,180710_114008,0,0,2018:07:10,10:40:18
47,180710_114903,1,2,2018:07:10,10:49:13
48,180710_114908,1,4,2018:07:10,10:49:19
49,180710_114913,0,0,2018:07:10,10:49:24
50,180710_114920,0,0,2018:07:10,10:49:30
51,180710_114927,0,0,2018:07:10,10:49:38
52,180710_114936,0,0,2018:07:10,10:49:46
53,180710_114942,0,0,2018:07:10,10:49:52
54,180710_114947,0,0,2018:07:10,10:49:58
55,180710_114954,0,0,2018:07:10,10:50:05
56,180710_115000,0,0,2018:07:10,10:50:10
57,180710_115005,0,0,2018:07:10,10:50:16
58,180710_115012,0,0,2018:07:10,10:50:22
59,180710_115051,0,0,2018:07:10,10:51:02
60,180710_115056,0,0,2018:07:10,10:51:07
61,180710_115102,0,0,2018:07:10,10:51:13
62,180710_115108,0,0,2018:07:10,10:51:19
63,180710_115119,1,24,2018:07:10,10:51:30
64,180710_115125,1,8,2018:07:10,10:51:36
65,180710_115132,1,11,2018:07:10,10:51:43
66,180710_115138,0,0,2018:07:10,10:51:49
67,180710_115145,1,2,2018:07:10,10:51:56
68,180710_115151,1,1,2018:07:10,10:52:02
69,180710_115157,1,6,2018:07:10,10:52:08
70,180710_115203,1,4,2018:07:10,10:52:13
71,180710_120103,0,0,2018:07:10,11:01:13
72,180710_120108,0,0,2018:07:10,11:01:18
73,180710_120113,0,0,2018:07:10,11:01:24
74,180710_120119,0,0,2018:07:10,11:01:30
75,180710_120125,0,0,2018:07:10,11:01:36
76,180710_120253,0,0,2018:07:10,11:01:42
77,180710_120257,0,0,2018:07:10,11:03:04
78,180710_120304,0,0,2018:07:10,11:03:15
79,180710_120310,0,0,2018:07:10,11:03:20
80,180710_120315,0,0,2018:07:10,11:03:26
81,180710_120322,0,0,2018:07:10,11:03:33
82,180710_120328,1,2,2018:07:10,11:03:38
83,180710_120335,1,2,2018:07:10,11:03:45
84,180710_120343,1,1,2018:07:10,11:03:53
85,180710_120348,0,0,2018:07:10,11:03:59
86,180710_120359,0,0,2018:07:10,11:04:09
87,180710_120405,0,0,2018:07:10,11:04:15
88,180710_121303,0,0,2018:07:10,11:13:13
89,180710_121309,0,0,2018:07:10,11:13:20
90,180710_121316,0,0,2018:07:10,11:13:27
91,180710_121325,0,0,2018:07:10,11:13:36
92,180710_121331,0,0,2018:07:10,11:13:42
93,180710_121337,0,0,2018:07:10,11:13:48
94,180710_121345,0,0,2018:07:10,11:13:56
95,180710_121351,1,1,2018:07:10,11:14:02
96,180710_121401,1,0,2018:07:10,11:14:12
97,180710_121409,1,2,2018:07:10,11:14:20
98,180710_121415,1,5,2018:07:10,11:14:25
99,180710_121453,1,4,2018:07:10,11:14:31
100,180710_121458,0,0,2018:07:10,11:15:03
101,180710_121505,0,0,2018:07:10,11:15:15
102,180710_121511,0,0,2018:07:10,11:15:21
103,180710_121517,0,0,2018:07:10,11:15:27
104,180710_122503,0,0,2018:07:10,11:25:13
105,180710_122508,0,0,2018:07:10,11:25:18
106,180710_122517,0,0,2018:07:10,11:25:28
107,180710_122523,0,0,2018:07:10,11:25:33
108,180710_122528,0,0,2018:07:10,11:25:39
109,180710_122534,0,0,2018:07:10,11:25:45
110,180710_122540,0,0,2018:07:10,11:25:51
111,180710_122548,0,0,2018:07:10,11:25:59
112,180710_122554,0,0,2018:07:10,11:26:05
113,180710_122602,0,0,2018:07:10,11:26:12
114,180710_122608,0,0,2018:07:10,11:26:19
115,180710_122616,0,0,2018:07:10,11:26:27
116,180710_122656,0,0,2018:07:10,11:27:06
117,180710_122702,0,0,2018:07:10,11:27:13
118,180710_122712,0,0,2018:07:10,11:27:23
119,180710_123702,0,0,2018:07:10,11:37:13
120,180710_123708,1,1,2018:07:10,11:37:18
121,180710_123713,0,0,2018:07:10,11:37:24
122,180710_123721,0,0,2018:07:10,11:37:32
123,180710_123726,0,0,2018:07:10,11:37:37
124,180710_123732,0,0,2018:07:10,11:37:43
