,Name,Matlabel,Fish,Date,Time
0,180719_095110,1,8,2018:07:19,08:51:20
1,180719_095116,0,0,2018:07:19,08:51:25
2,180719_095121,0,0,2018:07:19,08:51:31
3,180719_095128,0,0,2018:07:19,08:51:38
4,180719_095137,0,0,2018:07:19,08:51:46
5,180719_095143,0,0,2018:07:19,08:51:52
6,180719_095149,0,0,2018:07:19,08:51:59
7,180719_095201,0,0,2018:07:19,08:52:11
8,180719_095207,0,0,2018:07:19,08:52:16
9,180719_100103,0,0,2018:07:19,09:01:12
10,180719_100108,0,0,2018:07:19,09:01:18
11,180719_100114,0,0,2018:07:19,09:01:23
12,180719_100119,1,1,2018:07:19,09:01:29
13,180719_100125,0,0,2018:07:19,09:01:34
14,180719_100130,0,0,2018:07:19,09:01:40
15,180719_100136,0,0,2018:07:19,09:01:45
16,180719_100143,0,0,2018:07:19,09:01:53
17,180719_100149,0,0,2018:07:19,09:01:59
18,180719_100157,0,0,2018:07:19,09:02:07
19,180719_100203,0,0,2018:07:19,09:02:12
20,180719_100402,0,0,2018:07:19,09:04:12
21,180719_100407,0,0,2018:07:19,09:04:17
22,180719_100413,0,0,2018:07:19,09:04:23
23,180719_100420,0,0,2018:07:19,09:04:30
24,180719_100428,0,0,2018:07:19,09:04:38
25,180719_100436,0,0,2018:07:19,09:04:45
26,180719_100444,0,0,2018:07:19,09:04:54
27,180719_100452,0,0,2018:07:19,09:05:02
28,180719_100502,0,0,2018:07:19,09:05:11
29,180719_100510,0,0,2018:07:19,09:05:19
30,180719_101303,0,0,2018:07:19,09:13:12
31,180719_101308,0,0,2018:07:19,09:13:17
32,180719_101313,0,0,2018:07:19,09:13:23
33,180719_101321,0,0,2018:07:19,09:13:31
34,180719_101330,0,0,2018:07:19,09:13:39
35,180719_101412,1,2,2018:07:19,09:14:22
36,180719_101454,0,0,2018:07:19,09:14:31
37,180719_101457,0,0,2018:07:19,09:15:03
38,180719_101503,0,0,2018:07:19,09:15:12
39,180719_101508,0,0,2018:07:19,09:15:18
40,180719_101515,0,0,2018:07:19,09:15:24
41,180719_101521,0,0,2018:07:19,09:15:30
42,180719_101528,0,0,2018:07:19,09:15:38
43,180719_101535,0,0,2018:07:19,09:15:45
44,180719_101545,0,0,2018:07:19,09:15:55
45,180719_101551,0,0,2018:07:19,09:16:01
46,180719_101600,1,2,2018:07:19,09:16:09
47,180719_102504,1,19,2018:07:19,09:25:13
48,180719_102510,1,18,2018:07:19,09:25:20
49,180719_102516,1,14,2018:07:19,09:25:26
50,180719_102522,1,13,2018:07:19,09:25:31
51,180719_102527,1,13,2018:07:19,09:25:37
52,180719_102533,1,16,2018:07:19,09:25:43
53,180719_102541,1,11,2018:07:19,09:25:51
54,180719_102547,1,13,2018:07:19,09:25:57
55,180719_102556,1,4,2018:07:19,09:26:05
56,180719_102602,1,0,2018:07:19,09:26:11
57,180719_102607,1,0,2018:07:19,09:26:17
58,180719_102613,1,3,2018:07:19,09:26:23
59,180719_102656,0,0,2018:07:19,09:27:06
60,180719_102706,1,1,2018:07:19,09:27:15
61,180719_102711,0,0,2018:07:19,09:27:21
62,180719_102717,1,7,2018:07:19,09:27:27
63,180719_102723,1,17,2018:07:19,09:27:32
64,180719_102729,1,13,2018:07:19,09:27:38
65,180719_102734,1,13,2018:07:19,09:27:44
66,180719_102740,0,0,2018:07:19,09:27:50
67,180719_102746,0,0,2018:07:19,09:27:56
68,180719_102752,0,0,2018:07:19,09:28:01
69,180719_102758,0,0,2018:07:19,09:28:07
70,180719_102805,0,0,2018:07:19,09:28:14
71,180719_103702,0,0,2018:07:19,09:37:11
72,180719_103708,1,1,2018:07:19,09:37:18
73,180719_103714,0,0,2018:07:19,09:37:23
74,180719_103720,0,0,2018:07:19,09:37:29
75,180719_103728,1,1,2018:07:19,09:37:37
76,180719_103733,0,0,2018:07:19,09:37:43
77,180719_103739,0,0,2018:07:19,09:37:49
78,180719_103852,0,0,2018:07:19,09:38:27
79,180719_103855,1,2,2018:07:19,09:39:01
80,180719_103902,1,1,2018:07:19,09:39:12
81,180719_103908,1,5,2018:07:19,09:39:18
82,180719_103914,1,6,2018:07:19,09:39:24
83,180719_103920,0,0,2018:07:19,09:39:29
84,180719_103925,0,0,2018:07:19,09:39:35
85,180719_103932,0,0,2018:07:19,09:39:42
86,180719_103939,1,1,2018:07:19,09:39:49
87,180719_103947,1,1,2018:07:19,09:39:57
88,180719_103956,1,3,2018:07:19,09:40:06
89,180719_104903,1,1,2018:07:19,09:49:12
90,180719_104908,1,1,2018:07:19,09:49:18
91,180719_104914,1,1,2018:07:19,09:49:23
92,180719_104919,1,1,2018:07:19,09:49:29
93,180719_104925,1,2,2018:07:19,09:49:35
94,180719_104933,1,2,2018:07:19,09:49:43
95,180719_104939,0,0,2018:07:19,09:49:49
96,180719_104945,0,0,2018:07:19,09:49:54
97,180719_104951,0,0,2018:07:19,09:50:01
98,180719_104959,0,0,2018:07:19,09:50:09
99,180719_105008,1,2,2018:07:19,09:50:18
100,180719_105016,0,0,2018:07:19,09:50:26
101,180719_105057,1,1,2018:07:19,09:51:06
102,180719_105103,1,2,2018:07:19,09:51:13
103,180719_105109,1,1,2018:07:19,09:51:19
104,180719_105117,1,2,2018:07:19,09:51:27
105,180719_105201,1,2,2018:07:19,09:52:10
106,180719_105206,1,1,2018:07:19,09:52:16
107,180719_110103,0,0,2018:07:19,10:01:12
108,180719_110108,0,0,2018:07:19,10:01:17
109,180719_110114,0,0,2018:07:19,10:01:23
110,180719_110120,0,0,2018:07:19,10:01:29
111,180719_110125,0,0,2018:07:19,10:01:35
112,180719_110131,0,0,2018:07:19,10:01:41
113,180719_110137,0,0,2018:07:19,10:01:46
114,180719_110143,0,0,2018:07:19,10:01:52
115,180719_110149,0,0,2018:07:19,10:01:59
116,180719_110157,0,0,2018:07:19,10:02:06
117,180719_110204,0,0,2018:07:19,10:02:13
118,180719_110211,0,0,2018:07:19,10:02:21
119,180719_110251,0,0,2018:07:19,10:03:01
120,180719_110258,0,0,2018:07:19,10:03:08
121,180719_110304,0,0,2018:07:19,10:03:13
122,180719_110309,0,0,2018:07:19,10:03:19
123,180719_110315,0,0,2018:07:19,10:03:25
124,180719_110323,0,0,2018:07:19,10:03:33
125,180719_110329,0,0,2018:07:19,10:03:38
126,180719_111303,1,1,2018:07:19,10:13:12
127,180719_111309,0,0,2018:07:19,10:13:19
128,180719_111316,0,0,2018:07:19,10:13:25
129,180719_111321,0,0,2018:07:19,10:13:31
130,180719_111327,0,0,2018:07:19,10:13:37
131,180719_111333,0,0,2018:07:19,10:13:42
132,180719_111339,0,0,2018:07:19,10:13:49
133,180719_111345,0,0,2018:07:19,10:13:54
134,180719_111353,0,0,2018:07:19,10:14:02
135,180719_111358,0,0,2018:07:19,10:14:08
136,180719_111405,0,0,2018:07:19,10:14:15
137,180719_111528,0,0,2018:07:19,10:15:37
138,180719_111533,0,0,2018:07:19,10:15:42
139,180719_111538,0,0,2018:07:19,10:15:48
140,180719_111544,0,0,2018:07:19,10:15:54
141,180719_111550,0,0,2018:07:19,10:16:00
142,180719_111556,0,0,2018:07:19,10:16:05
143,180719_111602,0,0,2018:07:19,10:16:11
144,180719_111609,0,0,2018:07:19,10:16:19
145,180719_111616,0,0,2018:07:19,10:16:25
146,180719_111624,0,0,2018:07:19,10:16:34
147,180719_111634,0,0,2018:07:19,10:16:43
148,180719_112503,1,2,2018:07:19,10:25:13
149,180719_112508,1,2,2018:07:19,10:25:18
150,180719_112514,1,2,2018:07:19,10:25:23
151,180719_112520,1,1,2018:07:19,10:25:29
152,180719_112525,0,0,2018:07:19,10:25:35
153,180719_112531,0,0,2018:07:19,10:25:41
154,180719_112538,0,0,2018:07:19,10:25:48
155,180719_112546,0,0,2018:07:19,10:25:55
156,180719_112553,0,0,2018:07:19,10:26:02
157,180719_112602,0,0,2018:07:19,10:26:12
158,180719_112608,0,0,2018:07:19,10:26:18
159,180719_112614,0,0,2018:07:19,10:26:24
160,180719_112654,0,0,2018:07:19,10:27:04
161,180719_112704,0,0,2018:07:19,10:27:14
162,180719_112748,0,0,2018:07:19,10:27:58
163,180719_112758,0,0,2018:07:19,10:28:08
164,180719_112804,1,1,2018:07:19,10:28:14
165,180719_113703,1,3,2018:07:19,10:37:12
166,180719_113709,1,3,2018:07:19,10:37:19
167,180719_113716,0,0,2018:07:19,10:37:26
168,180719_113722,1,1,2018:07:19,10:37:31
169,180719_113727,1,1,2018:07:19,10:37:37
170,180719_113735,1,1,2018:07:19,10:37:45
171,180719_113747,0,0,2018:07:19,10:37:56
172,180719_113753,0,0,2018:07:19,10:38:02
173,180719_113758,0,0,2018:07:19,10:38:08
174,180719_113804,0,0,2018:07:19,10:38:14
175,180719_113811,0,0,2018:07:19,10:38:20
176,180719_113918,0,0,2018:07:19,10:39:28
177,180719_113925,0,0,2018:07:19,10:39:35
178,180719_113931,1,1,2018:07:19,10:39:40
179,180719_113937,1,2,2018:07:19,10:39:46
180,180719_113945,0,0,2018:07:19,10:39:55
181,180719_113951,0,0,2018:07:19,10:40:01
182,180719_113957,0,0,2018:07:19,10:40:06
183,180719_114003,0,0,2018:07:19,10:40:12
184,180719_114012,0,0,2018:07:19,10:40:22
185,180719_114018,0,0,2018:07:19,10:40:27
186,180719_114025,0,0,2018:07:19,10:40:35
187,180719_114903,0,0,2018:07:19,10:49:12
188,180719_114909,0,0,2018:07:19,10:49:19
189,180719_114916,0,0,2018:07:19,10:49:25
190,180719_114921,0,0,2018:07:19,10:49:31
191,180719_114927,1,1,2018:07:19,10:49:37
192,180719_114933,0,0,2018:07:19,10:49:42
193,180719_114941,0,0,2018:07:19,10:49:50
194,180719_114947,0,0,2018:07:19,10:49:57
195,180719_115053,1,2,2018:07:19,10:50:31
196,180719_115059,0,0,2018:07:19,10:51:03
197,180719_115106,0,0,2018:07:19,10:51:15
198,180719_115115,0,0,2018:07:19,10:51:25
199,180719_115121,0,0,2018:07:19,10:51:31
200,180719_115128,0,0,2018:07:19,10:51:38
201,180719_115134,0,0,2018:07:19,10:51:44
202,180719_115140,0,0,2018:07:19,10:51:49
203,180719_115148,0,0,2018:07:19,10:51:57
204,180719_115153,0,0,2018:07:19,10:52:03
205,180719_115201,0,0,2018:07:19,10:52:11
206,180719_120103,0,0,2018:07:19,11:01:12
207,180719_120108,0,0,2018:07:19,11:01:18
208,180719_120114,0,0,2018:07:19,11:01:23
209,180719_120122,0,0,2018:07:19,11:01:32
210,180719_120254,1,3,2018:07:19,11:02:32
211,180719_120258,1,1,2018:07:19,11:03:04
212,180719_120304,1,1,2018:07:19,11:03:13
213,180719_120309,1,2,2018:07:19,11:03:19
214,180719_120315,1,2,2018:07:19,11:03:24
215,180719_120324,1,1,2018:07:19,11:03:33
216,180719_120330,1,1,2018:07:19,11:03:39
217,180719_120335,1,1,2018:07:19,11:03:45
218,180719_120342,0,0,2018:07:19,11:03:51
219,180719_120349,0,0,2018:07:19,11:03:59
220,180719_120356,0,0,2018:07:19,11:04:06
221,180719_120401,0,0,2018:07:19,11:04:11
222,180719_120409,0,0,2018:07:19,11:04:19
223,180719_121302,0,0,2018:07:19,11:13:12
224,180719_121308,0,0,2018:07:19,11:13:17
225,180719_121314,0,0,2018:07:19,11:13:23
226,180719_121453,0,0,2018:07:19,11:13:29
227,180719_121457,0,0,2018:07:19,11:15:02
228,180719_121502,0,0,2018:07:19,11:15:12
229,180719_121508,0,0,2018:07:19,11:15:17
230,180719_121513,1,1,2018:07:19,11:15:23
231,180719_121521,0,0,2018:07:19,11:15:31
232,180719_121527,0,0,2018:07:19,11:15:37
233,180719_121536,0,0,2018:07:19,11:15:46
234,180719_121542,1,1,2018:07:19,11:15:52
235,180719_121548,0,0,2018:07:19,11:15:57
236,180719_121554,0,0,2018:07:19,11:16:03
237,180719_122503,1,1,2018:07:19,11:25:12
238,180719_122509,1,2,2018:07:19,11:25:19
239,180719_122515,1,2,2018:07:19,11:25:25
240,180719_122523,1,2,2018:07:19,11:25:33
241,180719_122530,1,1,2018:07:19,11:25:39
242,180719_122540,0,0,2018:07:19,11:25:49
243,180719_122547,0,0,2018:07:19,11:25:56
244,180719_122555,0,0,2018:07:19,11:26:04
245,180719_122600,0,0,2018:07:19,11:26:10
246,180719_122608,0,0,2018:07:19,11:26:18
247,180719_122614,0,0,2018:07:19,11:26:24
248,180719_122657,0,0,2018:07:19,11:27:07
249,180719_122704,0,0,2018:07:19,11:27:13
250,180719_122709,0,0,2018:07:19,11:27:19
251,180719_122715,0,0,2018:07:19,11:27:25
252,180719_122722,0,0,2018:07:19,11:27:32
253,180719_122728,0,0,2018:07:19,11:27:38
254,180719_122735,0,0,2018:07:19,11:27:45
255,180719_122741,0,0,2018:07:19,11:27:50
256,180719_122747,0,0,2018:07:19,11:27:56
257,180719_122752,0,0,2018:07:19,11:28:02
258,180719_122801,0,0,2018:07:19,11:28:10
259,180719_123703,0,0,2018:07:19,11:37:12
260,180719_123709,1,18,2018:07:19,11:37:19
261,180719_123716,1,14,2018:07:19,11:37:25
262,180719_123721,1,29,2018:07:19,11:37:31
263,180719_123727,1,26,2018:07:19,11:37:36
264,180719_123732,1,3,2018:07:19,11:37:42
265,180719_123741,0,0,2018:07:19,11:37:51
266,180719_123856,0,0,2018:07:19,11:39:06
267,180719_123903,1,10,2018:07:19,11:39:12
268,180719_123908,1,23,2018:07:19,11:39:18
269,180719_123914,1,17,2018:07:19,11:39:24
270,180719_123920,1,25,2018:07:19,11:39:29
271,180719_123926,1,10,2018:07:19,11:39:35
272,180719_123932,1,6,2018:07:19,11:39:41
273,180719_123940,1,10,2018:07:19,11:39:50
274,180719_123947,1,12,2018:07:19,11:39:56
275,180719_123953,1,14,2018:07:19,11:40:02
276,180719_124000,1,4,2018:07:19,11:40:10
277,180719_124006,1,4,2018:07:19,11:40:15
278,180719_124903,1,11,2018:07:19,11:49:12
279,180719_124908,1,28,2018:07:19,11:49:18
280,180719_124914,1,66,2018:07:19,11:49:24
281,180719_124919,1,45,2018:07:19,11:49:29
282,180719_124925,1,20,2018:07:19,11:49:35
283,180719_124931,1,6,2018:07:19,11:49:41
284,180719_124938,0,0,2018:07:19,11:49:48
285,180719_124944,1,2,2018:07:19,11:49:54
286,180719_124954,0,0,2018:07:19,11:50:04
287,180719_125003,0,0,2018:07:19,11:50:12
288,180719_125009,1,34,2018:07:19,11:50:18
289,180719_125114,1,4,2018:07:19,11:51:24
290,180719_125119,0,0,2018:07:19,11:51:29
291,180719_130103,0,0,2018:07:19,12:01:12
292,180719_130108,1,4,2018:07:19,12:01:18
293,180719_130114,1,20,2018:07:19,12:01:24
294,180719_130120,1,13,2018:07:19,12:01:29
295,180719_130126,0,0,2018:07:19,12:01:36
296,180719_130132,0,0,2018:07:19,12:01:41
297,180719_130137,0,0,2018:07:19,12:01:47
298,180719_130144,0,0,2018:07:19,12:01:53
299,180719_130149,0,0,2018:07:19,12:01:59
300,180719_130202,0,0,2018:07:19,12:02:11
301,180719_130210,0,0,2018:07:19,12:02:19
302,180719_130218,0,0,2018:07:19,12:02:27
303,180719_130259,1,1,2018:07:19,12:03:08
304,180719_130306,1,1,2018:07:19,12:03:15
305,180719_130311,1,12,2018:07:19,12:03:21
306,180719_130318,1,9,2018:07:19,12:03:28
307,180719_130326,1,1,2018:07:19,12:03:35
308,180719_130333,0,0,2018:07:19,12:03:42
309,180719_130338,0,0,2018:07:19,12:03:48
310,180719_130346,0,0,2018:07:19,12:03:56
311,180719_130352,1,11,2018:07:19,12:04:02
312,180719_130403,1,2,2018:07:19,12:04:12
313,180719_131302,0,0,2018:07:19,12:13:12
314,180719_131309,0,0,2018:07:19,12:13:19
315,180719_131315,0,0,2018:07:19,12:13:24
316,180719_131322,0,0,2018:07:19,12:13:31
317,180719_131327,0,0,2018:07:19,12:13:37
318,180719_131333,0,0,2018:07:19,12:13:43
319,180719_131339,0,0,2018:07:19,12:13:49
320,180719_131347,0,0,2018:07:19,12:13:56
321,180719_131353,0,0,2018:07:19,12:14:02
322,180719_131359,0,0,2018:07:19,12:14:08
323,180719_131405,0,0,2018:07:19,12:14:14
324,180719_131414,0,0,2018:07:19,12:14:24
325,180719_131455,1,6,2018:07:19,12:15:04
326,180719_131501,1,8,2018:07:19,12:15:11
327,180719_131508,1,9,2018:07:19,12:15:18
328,180719_131514,0,0,2018:07:19,12:15:24
329,180719_131557,1,21,2018:07:19,12:16:07
330,180719_131605,1,16,2018:07:19,12:16:14
331,180719_132503,0,0,2018:07:19,12:25:12
332,180719_132510,0,0,2018:07:19,12:25:19
333,180719_132515,0,0,2018:07:19,12:25:25
334,180719_132524,1,1,2018:07:19,12:25:33
335,180719_132531,0,0,2018:07:19,12:25:41
336,180719_132538,0,0,2018:07:19,12:25:48
337,180719_132544,0,0,2018:07:19,12:25:53
338,180719_132551,1,1,2018:07:19,12:26:01
339,180719_132558,1,1,2018:07:19,12:26:08
340,180719_132604,0,0,2018:07:19,12:26:13
341,180719_132611,0,0,2018:07:19,12:26:21
342,180719_132617,0,0,2018:07:19,12:26:26
343,180719_132656,0,0,2018:07:19,12:27:06
344,180719_132703,0,0,2018:07:19,12:27:13
345,180719_132709,1,1,2018:07:19,12:27:18
346,180719_132715,1,1,2018:07:19,12:27:25
347,180719_132721,0,0,2018:07:19,12:27:31
348,180719_132731,0,0,2018:07:19,12:27:41
349,180719_132737,0,0,2018:07:19,12:27:47
350,180719_132743,1,1,2018:07:19,12:27:53
351,180719_132749,1,55,2018:07:19,12:27:58
352,180719_132757,0,0,2018:07:19,12:28:07
353,180719_132803,0,0,2018:07:19,12:28:13
354,180719_133702,1,8,2018:07:19,12:37:12
355,180719_133708,1,29,2018:07:19,12:37:17
356,180719_133717,1,42,2018:07:19,12:37:27
357,180719_133723,1,4,2018:07:19,12:37:32
358,180719_133729,1,1,2018:07:19,12:37:38
359,180719_133734,1,1,2018:07:19,12:37:44
360,180719_133740,0,0,2018:07:19,12:37:50
361,180719_133746,0,0,2018:07:19,12:37:56
362,180719_133753,0,0,2018:07:19,12:38:03
363,180719_133759,0,0,2018:07:19,12:38:09
364,180719_133807,0,0,2018:07:19,12:38:17
365,180719_133813,0,0,2018:07:19,12:38:22
366,180719_133855,0,0,2018:07:19,12:39:05
