,Name,Matlabel,Fish,Date,Time
0,180718_101548,0,0,2018:07:18,09:15:58
1,180718_101555,0,0,2018:07:18,09:16:05
2,180718_101601,0,0,2018:07:18,09:16:11
3,180718_102503,0,0,2018:07:18,09:25:12
4,180718_102508,0,0,2018:07:18,09:25:18
5,180718_102514,0,0,2018:07:18,09:25:23
6,180718_102522,0,0,2018:07:18,09:25:32
7,180718_102528,0,0,2018:07:18,09:25:37
8,180718_102533,0,0,2018:07:18,09:25:43
9,180718_102617,0,0,2018:07:18,09:26:26
10,180718_102658,1,1,2018:07:18,09:27:07
11,180718_102703,1,1,2018:07:18,09:27:13
12,180718_102709,0,0,2018:07:18,09:27:18
13,180718_102714,0,0,2018:07:18,09:27:24
14,180718_102721,0,0,2018:07:18,09:27:31
15,180718_102727,0,0,2018:07:18,09:27:37
16,180718_102734,0,0,2018:07:18,09:27:44
17,180718_102744,0,0,2018:07:18,09:27:54
18,180718_102751,0,0,2018:07:18,09:28:01
19,180718_102757,0,0,2018:07:18,09:28:07
20,180718_102805,0,0,2018:07:18,09:28:15
21,180718_102812,0,0,2018:07:18,09:28:22
22,180718_103703,0,0,2018:07:18,09:37:12
23,180718_103708,0,0,2018:07:18,09:37:18
24,180718_103715,0,0,2018:07:18,09:37:24
25,180718_103720,0,0,2018:07:18,09:37:30
26,180718_103727,0,0,2018:07:18,09:37:37
27,180718_103733,0,0,2018:07:18,09:37:42
28,180718_103741,1,1,2018:07:18,09:37:51
29,180718_103749,0,0,2018:07:18,09:37:59
30,180718_103755,0,0,2018:07:18,09:38:05
31,180718_103914,0,0,2018:07:18,09:39:24
32,180718_103919,0,0,2018:07:18,09:39:29
33,180718_103925,0,0,2018:07:18,09:39:35
34,180718_103933,0,0,2018:07:18,09:39:42
35,180718_104902,0,0,2018:07:18,09:49:11
36,180718_104907,0,0,2018:07:18,09:49:16
37,180718_104913,0,0,2018:07:18,09:49:22
38,180718_104918,0,0,2018:07:18,09:49:28
39,180718_104924,0,0,2018:07:18,09:49:34
40,180718_104931,0,0,2018:07:18,09:49:40
41,180718_104938,0,0,2018:07:18,09:49:48
42,180718_104947,1,1,2018:07:18,09:49:56
43,180718_104952,0,0,2018:07:18,09:50:02
44,180718_104958,0,0,2018:07:18,09:50:08
45,180718_105118,0,0,2018:07:18,09:51:28
46,180718_105124,0,0,2018:07:18,09:51:34
47,180718_105131,0,0,2018:07:18,09:51:41
48,180718_105137,0,0,2018:07:18,09:51:47
49,180718_105143,0,0,2018:07:18,09:51:52
50,180718_105148,0,0,2018:07:18,09:51:58
51,180718_105154,0,0,2018:07:18,09:52:04
52,180718_105202,0,0,2018:07:18,09:52:12
53,180718_105208,0,0,2018:07:18,09:52:18
54,180718_105214,0,0,2018:07:18,09:52:24
55,180718_105220,0,0,2018:07:18,09:52:29
56,180718_105226,0,0,2018:07:18,09:52:36
57,180718_110107,0,0,2018:07:18,10:01:16
58,180718_110113,0,0,2018:07:18,10:01:23
59,180718_110119,0,0,2018:07:18,10:01:29
60,180718_110125,0,0,2018:07:18,10:01:34
61,180718_110130,1,2,2018:07:18,10:01:40
62,180718_110136,1,6,2018:07:18,10:01:46
63,180718_110143,1,8,2018:07:18,10:01:53
64,180718_110149,1,7,2018:07:18,10:01:59
65,180718_110155,1,9,2018:07:18,10:02:05
66,180718_110201,1,10,2018:07:18,10:02:11
67,180718_110208,1,10,2018:07:18,10:02:18
68,180718_110215,1,8,2018:07:18,10:02:24
69,180718_110254,1,15,2018:07:18,10:03:04
70,180718_110306,1,18,2018:07:18,10:03:15
71,180718_111304,0,0,2018:07:18,10:13:13
72,180718_111310,0,0,2018:07:18,10:13:20
73,180718_111316,0,0,2018:07:18,10:13:26
74,180718_111325,1,1,2018:07:18,10:13:34
75,180718_111330,0,0,2018:07:18,10:13:40
76,180718_111340,0,0,2018:07:18,10:13:50
77,180718_111346,0,0,2018:07:18,10:13:55
78,180718_111351,0,0,2018:07:18,10:14:01
79,180718_111357,0,0,2018:07:18,10:14:07
80,180718_111403,0,0,2018:07:18,10:14:12
81,180718_111409,0,0,2018:07:18,10:14:18
82,180718_111415,0,0,2018:07:18,10:14:24
83,180718_111456,1,20,2018:07:18,10:15:05
84,180718_111505,0,0,2018:07:18,10:15:15
85,180718_111541,0,0,2018:07:18,10:15:51
86,180718_111550,0,0,2018:07:18,10:16:00
