,Name,Matlabel,Fish,Date,Time
0,180714_111302,0,0,2018:07:14,10:13:12
1,180714_111307,0,0,2018:07:14,10:13:17
2,180714_111312,0,0,2018:07:14,10:13:23
3,180714_111318,0,0,2018:07:14,10:13:29
4,180714_111324,0,0,2018:07:14,10:13:35
5,180714_111332,0,0,2018:07:14,10:13:42
6,180714_111337,0,0,2018:07:14,10:13:48
7,180714_111343,0,0,2018:07:14,10:13:53
8,180714_111348,0,0,2018:07:14,10:13:59
9,180714_111354,0,0,2018:07:14,10:14:04
10,180714_111401,0,0,2018:07:14,10:14:11
11,180714_111408,0,0,2018:07:14,10:14:19
12,180714_111448,0,0,2018:07:14,10:14:59
13,180714_111453,0,0,2018:07:14,10:15:04
14,180714_111459,0,0,2018:07:14,10:15:10
15,180714_111510,0,0,2018:07:14,10:15:20
16,180714_111515,0,0,2018:07:14,10:15:26
17,180714_111521,0,0,2018:07:14,10:15:32
18,180714_111530,0,0,2018:07:14,10:15:41
19,180714_111536,0,0,2018:07:14,10:15:46
20,180714_111542,0,0,2018:07:14,10:15:53
21,180714_111548,0,0,2018:07:14,10:15:59
22,180714_111554,0,0,2018:07:14,10:16:04
23,180714_111603,0,0,2018:07:14,10:16:13
24,180714_112503,0,0,2018:07:14,10:25:13
25,180714_112509,0,0,2018:07:14,10:25:20
26,180714_112515,0,0,2018:07:14,10:25:26
27,180714_112522,0,0,2018:07:14,10:25:33
28,180714_112528,0,0,2018:07:14,10:25:38
29,180714_112534,0,0,2018:07:14,10:25:44
30,180714_112540,0,0,2018:07:14,10:25:50
31,180714_112546,0,0,2018:07:14,10:25:56
32,180714_112554,0,0,2018:07:14,10:26:04
33,180714_112600,0,0,2018:07:14,10:26:10
34,180714_112609,0,0,2018:07:14,10:26:19
35,180714_112616,0,0,2018:07:14,10:26:26
36,180714_112655,0,0,2018:07:14,10:27:06
37,180714_112701,0,0,2018:07:14,10:27:11
38,180714_112706,0,0,2018:07:14,10:27:17
39,180714_112714,0,0,2018:07:14,10:27:25
40,180714_112722,0,0,2018:07:14,10:27:33
41,180714_112729,0,0,2018:07:14,10:27:40
42,180714_113703,0,0,2018:07:14,10:37:13
43,180714_113708,0,0,2018:07:14,10:37:18
44,180714_113713,0,0,2018:07:14,10:37:24
45,180714_113720,0,0,2018:07:14,10:37:31
46,180714_113726,0,0,2018:07:14,10:37:37
47,180714_113733,0,0,2018:07:14,10:37:43
48,180714_113741,0,0,2018:07:14,10:37:52
49,180714_113748,0,0,2018:07:14,10:37:59
50,180714_113755,0,0,2018:07:14,10:38:06
51,180714_113800,0,0,2018:07:14,10:38:11
52,180714_113808,0,0,2018:07:14,10:38:18
53,180714_113816,0,0,2018:07:14,10:38:27
54,180714_113855,0,0,2018:07:14,10:39:06
55,180714_113901,0,0,2018:07:14,10:39:11
56,180714_113906,0,0,2018:07:14,10:39:17
57,180714_113912,0,0,2018:07:14,10:39:23
58,180714_113918,0,0,2018:07:14,10:39:28
59,180714_113925,0,0,2018:07:14,10:39:36
60,180714_113932,0,0,2018:07:14,10:39:43
61,180714_113939,0,0,2018:07:14,10:39:50
62,180714_113946,0,0,2018:07:14,10:39:56
63,180714_113952,0,0,2018:07:14,10:40:02
64,180714_114000,1,17,2018:07:14,10:40:10
65,180714_114006,1,11,2018:07:14,10:40:16
66,180714_114903,0,0,2018:07:14,10:49:13
67,180714_114909,0,0,2018:07:14,10:49:20
68,180714_114915,0,0,2018:07:14,10:49:26
69,180714_114922,0,0,2018:07:14,10:49:32
70,180714_114928,0,0,2018:07:14,10:49:39
71,180714_114933,0,0,2018:07:14,10:49:44
72,180714_115053,0,0,2018:07:14,10:49:50
73,180714_115057,0,0,2018:07:14,10:51:04
74,180714_115103,0,0,2018:07:14,10:51:13
75,180714_115112,0,0,2018:07:14,10:51:23
76,180714_115118,0,0,2018:07:14,10:51:28
77,180714_115123,0,0,2018:07:14,10:51:34
78,180714_115129,0,0,2018:07:14,10:51:40
79,180714_115135,0,0,2018:07:14,10:51:45
80,180714_115140,0,0,2018:07:14,10:51:51
81,180714_115146,0,0,2018:07:14,10:51:57
82,180714_115152,0,0,2018:07:14,10:52:03
83,180714_115201,1,1,2018:07:14,10:52:12
84,180714_115207,0,0,2018:07:14,10:52:17
85,180714_120103,1,94,2018:07:14,11:01:13
86,180714_120108,1,38,2018:07:14,11:01:19
87,180714_120114,0,0,2018:07:14,11:01:25
88,180714_120122,0,0,2018:07:14,11:01:33
89,180714_120128,0,0,2018:07:14,11:01:39
90,180714_120137,0,0,2018:07:14,11:01:48
91,180714_120146,0,0,2018:07:14,11:01:57
92,180714_120152,0,0,2018:07:14,11:02:02
93,180714_120157,0,0,2018:07:14,11:02:08
94,180714_120204,0,0,2018:07:14,11:02:15
95,180714_120210,0,0,2018:07:14,11:02:20
96,180714_120216,0,0,2018:07:14,11:02:26
97,180714_120258,0,0,2018:07:14,11:03:09
98,180714_120303,0,0,2018:07:14,11:03:14
99,180714_120309,0,0,2018:07:14,11:03:20
100,180714_120318,0,0,2018:07:14,11:03:28
101,180714_120324,0,0,2018:07:14,11:03:35
102,180714_120330,0,0,2018:07:14,11:03:40
103,180714_120336,0,0,2018:07:14,11:03:46
104,180714_120341,0,0,2018:07:14,11:03:52
105,180714_120347,0,0,2018:07:14,11:03:58
