,Name,Matlabel,Fish,Date,Time
0,180710_113723,1,4,2018:07:10,11:37:36
1,180710_113732,1,5,2018:07:10,11:37:52
2,180710_113740,1,24,2018:07:10,11:38:00
3,180710_113747,1,5,2018:07:10,11:38:07
4,180710_113753,1,6,2018:07:10,11:38:13
5,180710_113801,0,0,2018:07:10,11:38:21
6,180710_113811,0,0,2018:07:10,11:38:32
7,180710_113820,1,3,2018:07:10,11:38:40
8,180710_113826,1,3,2018:07:10,11:38:46
9,180710_114903,1,5,2018:07:10,11:49:22
10,180710_114908,1,6,2018:07:10,11:49:27
11,180710_114914,1,5,2018:07:10,11:49:34
12,180710_114920,1,7,2018:07:10,11:49:40
13,180710_114926,1,1,2018:07:10,11:49:46
14,180710_114933,1,9,2018:07:10,11:49:53
15,180710_114939,1,1,2018:07:10,11:49:58
16,180710_114945,1,2,2018:07:10,11:50:04
17,180710_114951,1,4,2018:07:10,11:50:11
18,180710_114957,1,5,2018:07:10,11:50:17
19,180710_115003,1,6,2018:07:10,11:50:23
20,180710_115012,1,1,2018:07:10,11:50:32
21,180710_115052,1,2,2018:07:10,11:51:11
22,180710_115100,1,10,2018:07:10,11:51:19
23,180710_115106,1,2,2018:07:10,11:51:26
24,180710_115112,1,5,2018:07:10,11:51:32
25,180710_115119,1,3,2018:07:10,11:51:39
26,180710_115127,1,0,2018:07:10,11:51:47
27,180710_115133,1,1,2018:07:10,11:51:52
28,180710_115141,1,1,2018:07:10,11:52:01
29,180710_115147,1,0,2018:07:10,11:52:07
30,180710_115153,1,9,2018:07:10,11:52:13
31,180710_115200,1,3,2018:07:10,11:52:19
32,180710_120104,1,9,2018:07:10,12:01:23
33,180710_120109,1,5,2018:07:10,12:01:28
34,180710_120114,1,3,2018:07:10,12:01:34
35,180710_120120,0,0,2018:07:10,12:01:40
36,180710_120126,1,2,2018:07:10,12:01:45
37,180710_120132,1,4,2018:07:10,12:01:51
38,180710_120137,1,8,2018:07:10,12:01:57
39,180710_120145,1,4,2018:07:10,12:02:05
40,180710_120254,1,11,2018:07:10,12:02:37
41,180710_120257,1,2,2018:07:10,12:03:13
42,180710_120305,1,5,2018:07:10,12:03:25
43,180710_120311,1,3,2018:07:10,12:03:30
44,180710_120316,1,7,2018:07:10,12:03:36
45,180710_120324,1,8,2018:07:10,12:03:44
46,180710_120330,1,9,2018:07:10,12:03:50
47,180710_120338,1,5,2018:07:10,12:03:58
48,180710_120346,1,6,2018:07:10,12:04:05
49,180710_120352,1,5,2018:07:10,12:04:11
50,180710_120401,1,5,2018:07:10,12:04:20
51,180710_120406,1,4,2018:07:10,12:04:26
52,180710_121302,1,0,2018:07:10,12:13:22
53,180710_121308,1,4,2018:07:10,12:13:27
54,180710_121313,1,12,2018:07:10,12:13:33
55,180710_121320,1,6,2018:07:10,12:13:40
56,180710_121326,1,6,2018:07:10,12:13:45
57,180710_121331,1,5,2018:07:10,12:13:51
58,180710_121338,1,21,2018:07:10,12:13:58
59,180710_121344,1,25,2018:07:10,12:14:04
60,180710_121454,1,29,2018:07:10,12:14:41
61,180710_121500,1,2,2018:07:10,12:15:14
62,180710_121507,1,0,2018:07:10,12:15:27
63,180710_121514,1,0,2018:07:10,12:15:34
64,180710_121520,1,1,2018:07:10,12:15:40
65,180710_121527,1,1,2018:07:10,12:15:46
66,180710_121536,1,0,2018:07:10,12:15:56
67,180710_121542,1,0,2018:07:10,12:16:02
68,180710_121548,1,0,2018:07:10,12:16:08
69,180710_121555,1,1,2018:07:10,12:16:14
70,180710_121601,1,2,2018:07:10,12:16:21
71,180710_121607,1,1,2018:07:10,12:16:27
72,180710_122503,0,0,2018:07:10,12:25:22
73,180710_122509,0,0,2018:07:10,12:25:29
74,180710_122515,0,0,2018:07:10,12:25:35
75,180710_122521,0,0,2018:07:10,12:25:40
76,180710_122526,1,2,2018:07:10,12:25:46
77,180710_122532,1,1,2018:07:10,12:25:51
78,180710_122701,1,34,2018:07:10,12:26:39
79,180710_122707,1,1,2018:07:10,12:27:20
80,180710_122713,1,8,2018:07:10,12:27:33
81,180710_122722,1,39,2018:07:10,12:27:42
82,180710_122729,1,38,2018:07:10,12:27:48
83,180710_122738,1,3,2018:07:10,12:27:57
84,180710_122744,1,4,2018:07:10,12:28:04
85,180710_122752,1,2,2018:07:10,12:28:12
86,180710_122758,1,0,2018:07:10,12:28:18
87,180710_122804,1,2,2018:07:10,12:28:24
88,180710_123702,1,8,2018:07:10,12:37:23
89,180710_123707,1,4,2018:07:10,12:37:28
90,180710_123714,1,4,2018:07:10,12:37:35
91,180710_123720,1,2,2018:07:10,12:37:40
92,180710_123725,1,2,2018:07:10,12:37:46
93,180710_123731,1,10,2018:07:10,12:37:52
94,180710_123743,1,0,2018:07:10,12:38:04
95,180710_123753,1,1,2018:07:10,12:38:14
96,180710_123800,1,3,2018:07:10,12:38:21
97,180710_123806,1,5,2018:07:10,12:38:27
98,180710_123812,1,1,2018:07:10,12:38:33
99,180710_123853,1,1,2018:07:10,12:38:39
100,180710_123856,1,1,2018:07:10,12:39:13
101,180710_123936,0,0,2018:07:10,12:39:56
102,180710_123941,0,0,2018:07:10,12:40:02
103,180710_123947,0,0,2018:07:10,12:40:08
104,180710_124903,0,0,2018:07:10,12:49:23
105,180710_124908,0,0,2018:07:10,12:49:29
106,180710_124915,1,1,2018:07:10,12:49:35
107,180710_124920,1,2,2018:07:10,12:49:41
108,180710_124927,1,2,2018:07:10,12:49:48
109,180710_124933,1,3,2018:07:10,12:49:53
110,180710_124939,0,0,2018:07:10,12:49:59
111,180710_124944,0,0,2018:07:10,12:50:05
112,180710_124950,0,0,2018:07:10,12:50:11
113,180710_124956,0,0,2018:07:10,12:50:16
114,180710_125003,1,2,2018:07:10,12:50:24
115,180710_125012,1,1,2018:07:10,12:50:32
116,180710_125053,0,0,2018:07:10,12:51:13
117,180710_125112,0,0,2018:07:10,12:51:33
118,180710_125119,1,8,2018:07:10,12:51:40
119,180710_125126,1,6,2018:07:10,12:51:47
120,180710_125132,1,2,2018:07:10,12:51:53
121,180710_125141,1,3,2018:07:10,12:52:02
122,180710_130104,1,5,2018:07:10,13:01:24
123,180710_130110,1,6,2018:07:10,13:01:31
124,180710_130116,1,1,2018:07:10,13:01:37
125,180710_130122,1,6,2018:07:10,13:01:42
126,180710_130128,1,9,2018:07:10,13:01:48
