,Name,Matlabel,Fish,Date,Time
0,180712_093849,0,0,2018:07:12,09:39:11
1,180712_093857,1,1,2018:07:12,09:39:19
2,180712_093924,1,2,2018:07:12,09:39:45
3,180712_093932,1,2,2018:07:12,09:39:54
4,180712_093938,1,0,2018:07:12,09:40:00
5,180712_093945,1,1,2018:07:12,09:40:06
6,180712_093951,1,1,2018:07:12,09:40:12
7,180712_093958,0,0,2018:07:12,09:40:19
8,180712_094004,0,0,2018:07:12,09:40:25
9,180712_094903,0,0,2018:07:12,09:49:24
10,180712_094908,1,1,2018:07:12,09:49:30
11,180712_094917,1,1,2018:07:12,09:49:39
12,180712_094922,1,1,2018:07:12,09:49:44
13,180712_094928,1,0,2018:07:12,09:49:50
14,180712_094938,1,1,2018:07:12,09:50:00
15,180712_095058,0,0,2018:07:12,09:51:19
16,180712_095103,0,0,2018:07:12,09:51:25
17,180712_095109,0,0,2018:07:12,09:51:31
18,180712_095115,0,0,2018:07:12,09:51:37
19,180712_095122,1,1,2018:07:12,09:51:44
20,180712_095128,1,5,2018:07:12,09:51:49
21,180712_095138,1,1,2018:07:12,09:51:59
22,180712_095143,1,2,2018:07:12,09:52:05
23,180712_095154,1,1,2018:07:12,09:52:16
24,180712_095200,1,0,2018:07:12,09:52:22
25,180712_095206,0,0,2018:07:12,09:52:27
26,180712_100102,0,0,2018:07:12,10:01:24
27,180712_100108,0,0,2018:07:12,10:01:29
28,180712_100113,0,0,2018:07:12,10:01:35
29,180712_100119,0,0,2018:07:12,10:01:41
30,180712_100126,1,1,2018:07:12,10:01:48
31,180712_100132,1,1,2018:07:12,10:01:53
32,180712_100139,0,0,2018:07:12,10:02:00
33,180712_100144,0,0,2018:07:12,10:02:06
34,180712_100151,0,0,2018:07:12,10:02:12
35,180712_100301,1,1,2018:07:12,10:03:23
36,180712_100314,0,0,2018:07:12,10:03:35
37,180712_100319,1,0,2018:07:12,10:03:41
38,180712_100325,0,0,2018:07:12,10:03:47
39,180712_100334,0,0,2018:07:12,10:03:55
40,180712_100341,0,0,2018:07:12,10:04:03
41,180712_100347,1,2,2018:07:12,10:04:09
42,180712_100353,1,1,2018:07:12,10:04:15
43,180712_100359,1,1,2018:07:12,10:04:21
44,180712_100406,0,0,2018:07:12,10:04:28
45,180712_100412,1,1,2018:07:12,10:04:33
46,180712_101303,1,2,2018:07:12,10:13:24
47,180712_101309,1,29,2018:07:12,10:13:31
48,180712_101315,1,25,2018:07:12,10:13:37
49,180712_101321,1,18,2018:07:12,10:13:43
50,180712_101332,1,5,2018:07:12,10:13:53
51,180712_101339,1,7,2018:07:12,10:14:01
52,180712_101348,1,1,2018:07:12,10:14:10
53,180712_101354,1,1,2018:07:12,10:14:15
54,180712_101359,1,3,2018:07:12,10:14:21
55,180712_101406,1,5,2018:07:12,10:14:28
56,180712_101412,1,0,2018:07:12,10:14:34
57,180712_101530,1,2,2018:07:12,10:15:52
58,180712_101535,1,2,2018:07:12,10:15:57
59,180712_101542,1,2,2018:07:12,10:16:04
60,180712_101548,1,2,2018:07:12,10:16:10
61,180712_101554,1,1,2018:07:12,10:16:16
62,180712_101602,1,2,2018:07:12,10:16:23
63,180712_102503,1,0,2018:07:12,10:25:24
64,180712_102509,1,5,2018:07:12,10:25:31
65,180712_102516,1,10,2018:07:12,10:25:37
66,180712_102524,1,6,2018:07:12,10:25:46
67,180712_102533,1,3,2018:07:12,10:25:54
68,180712_102542,1,26,2018:07:12,10:26:04
69,180712_102548,1,36,2018:07:12,10:26:09
70,180712_102554,1,26,2018:07:12,10:26:15
71,180712_102600,1,19,2018:07:12,10:26:22
72,180712_102606,0,0,2018:07:12,10:26:27
73,180712_102614,0,0,2018:07:12,10:26:35
74,180712_102653,1,2,2018:07:12,10:26:41
75,180712_102657,1,2,2018:07:12,10:27:15
76,180712_102702,1,11,2018:07:12,10:27:24
77,180712_102708,1,23,2018:07:12,10:27:30
78,180712_102714,1,20,2018:07:12,10:27:35
79,180712_102720,1,18,2018:07:12,10:27:41
80,180712_102727,1,17,2018:07:12,10:27:49
81,180712_102806,1,1,2018:07:12,10:28:28
82,180712_103704,1,1,2018:07:12,10:37:25
83,180712_103709,0,0,2018:07:12,10:37:31
84,180712_103716,0,0,2018:07:12,10:37:37
85,180712_103724,1,6,2018:07:12,10:37:46
86,180712_103730,1,0,2018:07:12,10:37:51
87,180712_103735,1,3,2018:07:12,10:37:57
88,180712_103743,1,2,2018:07:12,10:38:05
89,180712_103815,1,8,2018:07:12,10:38:37
90,180712_103858,1,4,2018:07:12,10:39:20
91,180712_103904,1,0,2018:07:12,10:39:25
92,180712_103909,1,3,2018:07:12,10:39:31
93,180712_103916,1,3,2018:07:12,10:39:38
94,180712_103922,1,0,2018:07:12,10:39:44
95,180712_103930,1,0,2018:07:12,10:39:51
96,180712_103935,1,0,2018:07:12,10:39:57
97,180712_103941,1,4,2018:07:12,10:40:03
98,180712_103949,1,3,2018:07:12,10:40:11
99,180712_103955,1,1,2018:07:12,10:40:16
100,180712_104001,1,5,2018:07:12,10:40:22
101,180712_104011,1,22,2018:07:12,10:40:33
