,Name,Matlabel,Fish,Date,Time
0,180714_093747,0,0,2018:07:14,09:38:10
1,180714_093753,0,0,2018:07:14,09:38:16
2,180714_093758,0,0,2018:07:14,09:38:22
3,180714_093805,0,0,2018:07:14,09:38:29
4,180714_093928,0,0,2018:07:14,09:39:51
5,180714_093933,0,0,2018:07:14,09:39:57
6,180714_093939,0,0,2018:07:14,09:40:03
7,180714_093945,0,0,2018:07:14,09:40:09
8,180714_093952,0,0,2018:07:14,09:40:15
9,180714_093959,0,0,2018:07:14,09:40:22
10,180714_094007,0,0,2018:07:14,09:40:31
11,180714_094015,0,0,2018:07:14,09:40:39
12,180714_094021,0,0,2018:07:14,09:40:45
13,180714_094029,0,0,2018:07:14,09:40:52
14,180714_094038,0,0,2018:07:14,09:41:02
15,180714_094903,0,0,2018:07:14,09:49:26
16,180714_094908,0,0,2018:07:14,09:49:32
17,180714_094913,0,0,2018:07:14,09:49:37
18,180714_094919,0,0,2018:07:14,09:49:43
19,180714_094926,0,0,2018:07:14,09:49:50
20,180714_095003,0,0,2018:07:14,09:50:27
21,180714_095010,0,0,2018:07:14,09:50:34
22,180714_095124,0,0,2018:07:14,09:51:48
23,180714_095131,0,0,2018:07:14,09:51:54
24,180714_095138,0,0,2018:07:14,09:52:02
25,180714_095144,0,0,2018:07:14,09:52:07
26,180714_095150,0,0,2018:07:14,09:52:13
27,180714_095155,0,0,2018:07:14,09:52:19
28,180714_095204,0,0,2018:07:14,09:52:27
29,180714_095210,0,0,2018:07:14,09:52:33
30,180714_095215,0,0,2018:07:14,09:52:39
31,180714_095221,0,0,2018:07:14,09:52:45
32,180714_095229,0,0,2018:07:14,09:52:52
33,180714_100103,0,0,2018:07:14,10:01:26
34,180714_100109,0,0,2018:07:14,10:01:33
35,180714_100115,0,0,2018:07:14,10:01:39
36,180714_100121,0,0,2018:07:14,10:01:44
37,180714_100128,0,0,2018:07:14,10:01:52
38,180714_100134,0,0,2018:07:14,10:01:58
39,180714_100140,0,0,2018:07:14,10:02:03
40,180714_100146,0,0,2018:07:14,10:02:09
41,180714_100151,0,0,2018:07:14,10:02:15
42,180714_100157,0,0,2018:07:14,10:02:21
43,180714_100203,0,0,2018:07:14,10:02:26
44,180714_100208,0,0,2018:07:14,10:02:32
45,180714_100248,0,0,2018:07:14,10:03:11
46,180714_100253,0,0,2018:07:14,10:03:17
47,180714_100259,0,0,2018:07:14,10:03:23
48,180714_100305,0,0,2018:07:14,10:03:29
49,180714_100312,0,0,2018:07:14,10:03:35
50,180714_100318,0,0,2018:07:14,10:03:42
51,180714_100327,0,0,2018:07:14,10:03:50
52,180714_100335,0,0,2018:07:14,10:03:59
53,180714_100344,0,0,2018:07:14,10:04:08
54,180714_100351,0,0,2018:07:14,10:04:14
55,180714_100359,0,0,2018:07:14,10:04:23
56,180714_101302,0,0,2018:07:14,10:13:26
57,180714_101308,0,0,2018:07:14,10:13:31
58,180714_101315,0,0,2018:07:14,10:13:38
59,180714_101321,0,0,2018:07:14,10:13:44
60,180714_101326,0,0,2018:07:14,10:13:50
61,180714_101332,0,0,2018:07:14,10:13:56
62,180714_101338,0,0,2018:07:14,10:14:02
63,180714_101344,0,0,2018:07:14,10:14:08
64,180714_101350,0,0,2018:07:14,10:14:13
65,180714_101357,0,0,2018:07:14,10:14:21
66,180714_101405,0,0,2018:07:14,10:14:29
67,180714_101411,0,0,2018:07:14,10:14:35
68,180714_101452,0,0,2018:07:14,10:15:16
69,180714_101459,0,0,2018:07:14,10:15:23
70,180714_101505,0,0,2018:07:14,10:15:28
71,180714_101511,0,0,2018:07:14,10:15:34
72,180714_101516,0,0,2018:07:14,10:15:40
73,180714_101524,0,0,2018:07:14,10:15:48
74,180714_101530,0,0,2018:07:14,10:15:54
75,180714_102503,0,0,2018:07:14,10:25:26
76,180714_102508,0,0,2018:07:14,10:25:32
77,180714_102514,0,0,2018:07:14,10:25:37
78,180714_102519,0,0,2018:07:14,10:25:43
79,180714_102525,0,0,2018:07:14,10:25:48
80,180714_102530,0,0,2018:07:14,10:25:54
81,180714_102536,0,0,2018:07:14,10:26:00
82,180714_102545,0,0,2018:07:14,10:26:08
83,180714_102553,0,0,2018:07:14,10:26:17
84,180714_102704,0,0,2018:07:14,10:27:28
85,180714_102710,0,0,2018:07:14,10:27:33
86,180714_102715,0,0,2018:07:14,10:27:39
87,180714_102721,0,0,2018:07:14,10:27:45
88,180714_102727,0,0,2018:07:14,10:27:51
89,180714_102733,0,0,2018:07:14,10:27:57
90,180714_102739,0,0,2018:07:14,10:28:03
91,180714_102746,0,0,2018:07:14,10:28:10
92,180714_102755,0,0,2018:07:14,10:28:18
