,Name,Matlabel,Fish,Date,Time
0,180720_092737,0,0,2018:07:20,08:27:47
1,180720_092743,0,0,2018:07:20,08:27:53
2,180720_092749,0,0,2018:07:20,08:27:59
3,180720_093702,0,0,2018:07:20,08:37:12
4,180720_093709,0,0,2018:07:20,08:37:19
5,180720_093715,0,0,2018:07:20,08:37:24
6,180720_093722,1,1,2018:07:20,08:37:31
7,180720_093731,1,2,2018:07:20,08:37:40
8,180720_093738,1,1,2018:07:20,08:37:47
9,180720_093744,1,4,2018:07:20,08:37:53
10,180720_093749,1,7,2018:07:20,08:37:59
11,180720_093755,1,2,2018:07:20,08:38:05
12,180720_093902,1,1,2018:07:20,08:39:12
13,180720_093907,0,0,2018:07:20,08:39:17
14,180720_093913,0,0,2018:07:20,08:39:22
15,180720_093921,0,0,2018:07:20,08:39:31
16,180720_093927,0,0,2018:07:20,08:39:37
17,180720_093933,0,0,2018:07:20,08:39:42
18,180720_093941,0,0,2018:07:20,08:39:50
19,180720_094903,0,0,2018:07:20,08:49:12
20,180720_094909,0,0,2018:07:20,08:49:19
21,180720_094916,0,0,2018:07:20,08:49:26
22,180720_094924,0,0,2018:07:20,08:49:33
23,180720_094952,0,0,2018:07:20,08:50:02
24,180720_094958,0,0,2018:07:20,08:50:07
25,180720_095003,0,0,2018:07:20,08:50:13
26,180720_095009,0,0,2018:07:20,08:50:19
27,180720_095015,1,4,2018:07:20,08:50:25
28,180720_095053,1,4,2018:07:20,08:50:31
29,180720_095057,1,3,2018:07:20,08:51:03
30,180720_095102,0,0,2018:07:20,08:51:12
31,180720_095108,0,0,2018:07:20,08:51:17
32,180720_095114,0,0,2018:07:20,08:51:23
33,180720_095119,0,0,2018:07:20,08:51:29
34,180720_095129,0,0,2018:07:20,08:51:38
35,180720_095134,0,0,2018:07:20,08:51:44
36,180720_100103,0,0,2018:07:20,09:01:12
37,180720_100108,1,1,2018:07:20,09:01:17
38,180720_100114,0,0,2018:07:20,09:01:23
39,180720_100119,0,0,2018:07:20,09:01:29
40,180720_100125,0,0,2018:07:20,09:01:34
41,180720_100130,1,1,2018:07:20,09:01:40
42,180720_100138,0,0,2018:07:20,09:01:48
43,180720_100253,0,0,2018:07:20,09:01:53
44,180720_100257,0,0,2018:07:20,09:03:03
45,180720_100303,1,1,2018:07:20,09:03:12
46,180720_100308,1,2,2018:07:20,09:03:18
47,180720_100314,1,1,2018:07:20,09:03:24
48,180720_100320,0,0,2018:07:20,09:03:30
49,180720_100326,0,0,2018:07:20,09:03:36
50,180720_100333,0,0,2018:07:20,09:03:42
51,180720_101303,0,0,2018:07:20,09:13:12
52,180720_101308,1,1,2018:07:20,09:13:18
53,180720_101314,1,1,2018:07:20,09:13:23
54,180720_101322,0,0,2018:07:20,09:13:31
55,180720_101328,0,0,2018:07:20,09:13:37
56,180720_101336,0,0,2018:07:20,09:13:45
57,180720_101344,1,1,2018:07:20,09:13:53
58,180720_101351,1,1,2018:07:20,09:14:01
59,180720_101504,0,0,2018:07:20,09:15:13
60,180720_101513,0,0,2018:07:20,09:15:23
61,180720_101519,0,0,2018:07:20,09:15:29
62,180720_101525,0,0,2018:07:20,09:15:34
63,180720_101531,0,0,2018:07:20,09:15:40
64,180720_101536,0,0,2018:07:20,09:15:46
65,180720_101542,1,2,2018:07:20,09:15:52
66,180720_101548,0,0,2018:07:20,09:15:58
67,180720_101555,0,0,2018:07:20,09:16:05
68,180720_101601,0,0,2018:07:20,09:16:11
69,180720_101610,0,0,2018:07:20,09:16:20
70,180720_101617,0,0,2018:07:20,09:16:27
71,180720_102503,0,0,2018:07:20,09:25:12
72,180720_102509,0,0,2018:07:20,09:25:19
73,180720_102515,0,0,2018:07:20,09:25:25
74,180720_102522,0,0,2018:07:20,09:25:32
75,180720_102528,0,0,2018:07:20,09:25:37
76,180720_102534,1,2,2018:07:20,09:25:43
77,180720_102539,1,1,2018:07:20,09:25:49
78,180720_102547,1,1,2018:07:20,09:25:57
79,180720_102553,0,0,2018:07:20,09:26:02
80,180720_102601,0,0,2018:07:20,09:26:11
81,180720_102609,0,0,2018:07:20,09:26:18
82,180720_102722,0,0,2018:07:20,09:27:31
83,180720_102728,0,0,2018:07:20,09:27:38
